r,f,g,f_s
9.706853426713357,0.13293417,-0.018718176,0.11505433
9.756378189094546,0.125108,-0.03681402,0.116101585
9.805902951475737,0.11618921,-0.052335065,0.11729587
9.855427713856928,0.106574774,-0.064774334,0.118587054
9.904952476238119,0.09661913,-0.073854804,0.11992979
9.95447723861931,0.08661508,-0.079566985,0.121285744
10.004002001000499,0.076782085,-0.082176365,0.12262489
10.05352676338169,0.06726257,-0.08219817,0.12392577
10.103051525762881,0.05812494,-0.08034217,0.12517513
10.152576288144072,0.049372748,-0.0774343,0.12636738
10.202101050525263,0.040958222,-0.074325025,0.12750398
10.251625812906452,0.03279851,-0.07179625,0.12859276
10.301150575287643,0.024792954,-0.070478044,0.12964702
10.350675337668834,0.016839817,-0.07078463,0.13068354
10.400200100050025,0.00885126,-0.07287679,0.1317201
10.449724862431214,0.00076538883,-0.07665383,0.132772
10.499249624812405,-0.0074452334,-0.081775405,0.13384894
10.548774387193596,-0.015769059,-0.08770987,0.13495235
10.598299149574787,-0.02415535,-0.09380335,0.13607463
10.647823911955978,-0.03251815,-0.09936122,0.13719994
10.697348674337167,-0.040744256,-0.10373195,0.13830672
10.746873436718358,-0.048704807,-0.106383234,0.13937125
10.79639819909955,-0.056269336,-0.10696026,0.14037111
10.84592296148074,-0.06332124,-0.1053187,0.14128852
10.895447723861931,-0.06977288,-0.10152849,0.14211231
10.94497248624312,-0.0755783,-0.09584847,0.14283933
10.994497248624311,-0.080741405,-0.088677235,0.14347447
11.044022011005502,-0.08531803,-0.08048957,0.14403014
11.093546773386693,-0.08941062,-0.07176972,0.14452462
11.143071535767884,-0.09315537,-0.06295396,0.14497973
11.192596298149073,-0.09670314,-0.05439196,0.14541791
11.242121060530264,-0.10019635,-0.046332587,0.14585905
11.291645822911455,-0.10374493,-0.03893475,0.1463174
11.341170585292646,-0.107405506,-0.0322978,0.1467992
11.390695347673836,-0.11116644,-0.026502924,0.14730121
11.440220110055026,-0.11494236,-0.021653228,0.14781046
11.489744872436217,-0.11857825,-0.017902365,0.14830506
11.539269634817408,-0.12186411,-0.015462265,0.14875624
11.5887943971986,-0.124557056,-0.014586173,0.14913118
11.638319159579789,-0.12640895,-0.015527982,0.14939646
11.68784392196098,-0.127195,-0.018484302,0.14952146
11.73736868434217,-0.12674007,-0.02352982,0.1494817
11.786893446723361,-0.1249393,-0.030558573,0.14926134
11.836418209104552,-0.121770844,-0.039244544,0.14885509
11.885942971485742,-0.11729913,-0.0490315,0.14826883
11.935467733866933,-0.11166973,-0.05915858,0.14751965
11.984992496248124,-0.105095915,-0.068721265,0.14663452
12.034517258629315,-0.09784018,-0.0767622,0.14564854
12.084042021010506,-0.0901922,-0.08237968,0.1446019
12.133566783391695,-0.08244675,-0.08483878,0.14353652
12.183091545772886,-0.07488374,-0.083668225,0.14249252
12.232616308154077,-0.06775233,-0.078728035,0.1415051
12.282141070535268,-0.061260343,-0.07023683,0.14060281
12.331665832916457,-0.055569433,-0.058754697,0.13980687
12.381190595297648,-0.050795417,-0.045123413,0.13913192
12.430715357678839,-0.047012705,-0.030373344,0.13858715
12.48024012006003,-0.044260707,-0.01561068,0.13817757
12.52976488244122,-0.04255098,-0.001900565,0.13790494
12.57928964482241,-0.041872397,0.009838151,0.13776797
12.6288144072036,-0.04219349,0.01891385,0.13776241
12.678339169584792,-0.043461096,0.024910975,0.13788071
12.727863931965983,-0.045595277,0.027703373,0.13811179
12.777388694347174,-0.048481993,0.027434435,0.13844052
12.826913456728363,-0.05196506,0.02447019,0.13884743
12.876438219109554,-0.055840295,0.019334557,0.13930821
12.925962981490745,-0.059853904,0.01263724,0.1397935
12.975487743871936,-0.06370723,0.005004468,0.14026876
13.025012506253127,-0.067068934,-0.002978986,0.1406949
13.074537268634316,-0.069593996,-0.010811373,0.14102966
13.124062031015507,-0.07094819,-0.018096855,0.14122996
13.173586793396698,-0.07083525,-0.024551708,0.14125514
13.223111555777889,-0.06902333,-0.029997744,0.14107062
13.272636318159078,-0.06536772,-0.034348395,0.14065152
13.322161080540269,-0.05982675,-0.03759304,0.13998556
13.37168584292146,-0.05246938,-0.039783258,0.13907494
13.421210605302651,-0.043473642,-0.041022796,0.13793674
13.470735367683842,-0.03311656,-0.041461516,0.13660194
13.520260130065031,-0.021757066,-0.04129053,0.1351133
13.569784892446222,-0.009814059,-0.040737107,0.13352244
13.619309654827413,0.0022581103,-0.040056426,0.13188648
13.668834417208604,0.013994353,-0.039519325,0.13026497
13.718359179589795,0.024942048,-0.03939613,0.12871677
13.767883941970984,0.034681287,-0.039937925,0.12729782
13.817408704352175,0.042841736,-0.041357256,0.12605911
13.866933466733366,0.049115524,-0.04381053,0.12504542
13.916458229114557,0.053266965,-0.047384113,0.12429406
13.965982991495748,0.05513895,-0.052085187,0.123833954
14.015507753876937,0.054656982,-0.05783756,0.12368441
14.065032516258128,0.05183111,-0.064481914,0.12385388
14.11455727863932,0.0467561,-0.07177902,0.12433871
14.16408204102051,0.039609853,-0.079414666,0.12512209
14.2136068034017,0.03065007,-0.087005995,0.1261737
14.26313156578289,0.020208724,-0.09410935,0.12745024
14.312656328164081,0.0086837495,-0.10023268,0.12889709
14.362181090545272,-0.0034720993,-0.1048557,0.13045074
14.411705852926463,-0.015765939,-0.10746204,0.13204193
14.461230615307652,-0.027682807,-0.1075861,0.13359901
14.510755377688843,-0.03870667,-0.10487374,0.13505119
14.560280140070034,-0.04834361,-0.09915182,0.13633165
14.609804902451225,-0.056146037,-0.09049569,0.13738036
14.659329664832416,-0.06173624,-0.07928073,0.13814662
14.708854427213605,-0.0648276,-0.066201836,0.13859142
14.758379189594796,-0.06524166,-0.052248407,0.13868953
14.807903951975987,-0.06291966,-0.038628336,0.13843104
14.857428714357178,-0.05792746,-0.026644148,0.13782245
14.90695347673837,-0.050453357,-0.017535202,0.13688684
14.956478239119559,-0.040798984,-0.012308692,0.13566312
15.00600300150075,-0.029363664,-0.011586899,0.13420412
15.05552776388194,-0.01662364,-0.015497998,0.13257353
15.105052526263131,-0.0031069922,-0.023631483,0.13084199
15.15457728864432,0.010634244,-0.03506844,0.12908278
15.204102051025512,0.024053534,-0.048484232,0.12736757
15.253626813406703,0.036639467,-0.062309213,0.12576254
15.303151575787894,0.047944125,-0.07492334,0.12432536
15.352676338169085,0.057608403,-0.08485624,0.123102546
15.402201100550274,0.06538255,-0.09096479,0.12212714
15.451725862931465,0.07114014,-0.092564896,0.12141657
15.501250625312656,0.07488365,-0.089502424,0.12097141
15.550775387693847,0.07674058,-0.08215746,0.120775014
15.600300150075038,0.0769503,-0.07138535,0.12079502
15.649824912456227,0.07584157,-0.058405433,0.12098643
15.699349674837418,0.07380341,-0.04465374,0.12129609
15.748874437218609,0.071251564,-0.03161851,0.121667914
15.7983991995998,0.06859399,-0.020677643,0.12204807
15.847923961980989,0.066199034,-0.012955524,0.1223896
15.89744872436218,0.064369276,-0.00921347,0.122655645
15.94697348674337,0.06332322,-0.009783525,0.12282132
15.996498249124562,0.063186616,-0.014551463,0.12287397
16.046023011505753,0.06399271,-0.022988517,0.12281207
16.095547773886942,0.06569077,-0.034228213,0.12264348
16.145072536268135,0.06816056,-0.047178425,0.1223833
16.194597298649324,0.07122981,-0.060655914,0.122051895
16.244122061030513,0.07469251,-0.07352729,0.121673144
16.293646823411706,0.07832513,-0.08483845,0.12127293
16.343171585792895,0.08189939,-0.09391565,0.12087795
16.392696348174088,0.08519113,-0.100423366,0.12051475
16.442221110555277,0.08798523,-0.10436963,0.120209105
16.491745872936466,0.09007814,-0.10605736,0.11998582
16.54127063531766,0.0912794,-0.105987966,0.119868524
16.590795397698848,0.09141425,-0.10473333,0.119879626
16.64032016008004,0.09032861,-0.102799065,0.12003965
16.68984492246123,0.08789746,-0.10050421,0.12036612
16.73936968484242,0.084036455,-0.097902246,0.12087174
16.788894447223612,0.078715906,-0.094760396,0.12156227
16.8384192096048,0.07197504,-0.09060314,0.12243437
16.887943971985994,0.06393401,-0.08481314,0.12347381
16.937468734367183,0.054801367,-0.07676992,0.12465459
16.986993496748372,0.044874273,-0.06599836,0.12593889
17.036518259129565,0.034530405,-0.052296627,0.1272784
17.086043021510754,0.02421096,-0.03581686,0.12861651
17.135567783891947,0.014395881,-0.01708257,0.12989154
17.185092546273136,0.0055732145,0.003060476,0.13104065
17.234617308654325,-0.0017945434,0.02354902,0.13200425
17.284142071035518,-0.0073035294,0.0432404,0.13273023
17.333666833416707,-0.010637919,0.06105695,0.13317804
17.383191595797896,-0.01159288,0.07610962,0.13332173
17.43271635817909,-0.010088891,0.08778058,0.13315162
17.48224112056028,-0.0061770137,0.0957553,0.13267459
17.53176588294147,-3.5059657e-05,0.10000581,0.13191302
17.58129064532266,0.008043938,0.10073656,0.13090275
17.63081540770385,0.017669091,0.09831049,0.12969102
17.680340170085042,0.02837261,0.09317361,0.1283342
17.72986493246623,0.03963273,0.085792854,0.12689598
17.779389694847424,0.05089668,0.07661613,0.12544544
17.828914457228613,0.061603207,0.06605571,0.12405455
17.878439219609803,0.07120399,0.054490365,0.12279553
17.927963981990995,0.079184756,0.042277776,0.12173745
17.977488744372184,0.085085645,0.029768603,0.12094307
18.027013506753377,0.08852163,0.017315304,0.120465755
18.076538269134566,0.089202344,0.0052726152,0.120346695
18.126063031515756,0.086950265,-0.0060097934,0.120612584
18.17558779389695,0.08171616,-0.016199486,0.12127341
18.225112556278138,0.07358929,-0.024994489,0.12232084
18.27463731865933,0.06280066,-0.032134622,0.123727255
18.32416208104052,0.04971771,-0.037410166,0.12544611
18.37368684342171,0.03482874,-0.04066876,0.1274137
18.4232116058029,0.018717883,-0.041822948,0.12955254
18.47273636818409,0.002031113,-0.040860143,0.13177603
18.522261130565283,-0.014563919,-0.037855666,0.13399416
18.571785892946473,-0.030421074,-0.032986704,0.13611966
18.62131065532766,-0.0449577,-0.026543716,0.13807379
18.670835417708854,-0.057691257,-0.018933857,0.1397916
18.720360180090044,-0.06826722,-0.010672118,0.14122567
18.769884942471236,-0.076475136,-0.0023570831,0.14234842
18.819409704852426,-0.08225205,0.0053684195,0.14315242
18.868934467233615,-0.08567353,0.011868622,0.14364879
18.918459229614808,-0.08693405,0.016571924,0.14386442
18.967983991995997,-0.08631993,0.019025909,0.14383803
19.01750875437719,-0.08417803,0.018942088,0.14361565
19.06703351675838,-0.08088416,0.016223148,0.14324647
19.116558279139568,-0.076813936,0.010968199,0.14277926
19.16608304152076,-0.0723183,0.0034547392,0.1422591
19.21560780390195,-0.06770515,-0.0058998466,0.14172533
19.26513256628314,-0.063227125,-0.016591007,0.14121023
19.31465732866433,-0.05907536,-0.028085025,0.14073803
19.36418209104552,-0.055378303,-0.039872658,0.14032488
19.413706853426714,-0.052204628,-0.051509373,0.13997903
19.463231615807903,-0.049569532,-0.06263682,0.13970144
19.512756378189092,-0.047443252,-0.07298373,0.13948658
19.562281140570285,-0.045761798,-0.08234984,0.13932341
19.611805902951474,-0.04443868,-0.09057958,0.13919649
19.661330665332667,-0.043377604,-0.097534604,0.13908727
19.710855427713856,-0.042485036,-0.103073984,0.13897549
19.760380190095045,-0.041681822,-0.10704715,0.13884103
19.809904952476238,-0.040912747,-0.10930239,0.13866654
19.859429714857427,-0.040152762,-0.10970724,0.13844016
19.90895447723862,-0.03940884,-0.108175404,0.13815892
19.95847923961981,-0.038716953,-0.10469238,0.1378311
20.008004002000998,-0.038134012,-0.09933318,0.13747662
20.05752876438219,-0.037725613,-0.09226805,0.13712469
20.10705352676338,-0.03755082,-0.08375516,0.13680841
20.156578289144573,-0.03764633,-0.07412393,0.13655762
20.206103051525762,-0.038012024,-0.063753076,0.13639183
20.25562781390695,-0.03860012,-0.05304982,0.13631542
20.305152576288144,-0.039309837,-0.042434126,0.13631615
20.354677338669333,-0.039988667,-0.032329727,0.13636714
20.404202101050526,-0.040440407,-0.023160487,0.1364312
20.453726863431715,-0.040439714,-0.015347418,0.13646615
20.503251625812904,-0.039751515,-0.009301256,0.13643003
20.552776388194097,-0.038153693,-0.0054052607,0.13628556
20.602301150575286,-0.035460353,-0.0039859875,0.1360035
20.65182591295648,-0.03154326,-0.005273366,0.13556498
20.701350675337668,-0.026348842,-0.009355628,0.13496295
20.750875437718857,-0.019908579,-0.01613758,0.13420251
20.80040020010005,-0.01234131,-0.025312068,0.13330014
20.84992496248124,-0.0038468065,-0.036352847,0.13228194
20.89944972486243,0.0053089736,-0.048533708,0.13118084
20.94897448724362,0.014815552,-0.060974054,0.13003327
20.99849924962481,0.024344238,-0.07270572,0.12887582
21.048024012006003,0.033576086,-0.08275278,0.12774189
21.097548774387192,0.04222858,-0.090213984,0.12665921
21.14707353676838,0.050077815,-0.09433831,0.12564825
21.196598299149574,0.056974124,-0.094586335,0.124721535
21.246123061530763,0.06284929,-0.0906733,0.123884276
21.295647823911956,0.06771511,-0.0825929,0.12313543
21.345172586293145,0.0716537,-0.07062216,0.12246926
21.394697348674335,0.07480107,-0.055308986,0.12187656
21.444222111055527,0.07732591,-0.03744323,0.12134569
21.493746873436717,0.079406135,-0.01801181,0.12086332
21.54327163581791,0.08120548,0.001861808,0.12041573
21.5927963981991,0.08285231,0.020992063,0.119990766
21.642321160580288,0.08442238,0.038216382,0.11958067
21.69184592296148,0.08592692,0.0524846,0.11918496
21.74137068534267,0.08730663,0.062944375,0.11881294
21.790895447723862,0.088432424,0.06901274,0.11848441
21.84042021010505,0.08911284,0.07042527,0.118228875
21.88994497248624,0.08910776,0.067255855,0.11808287
21.939469734867433,0.088148214,0.05990444,0.11808619
21.988994497248623,0.08596068,0.049053866,0.11827754
22.038519259629815,0.08229454,0.03560167,0.11869044
22.088044022011005,0.07695023,0.020575313,0.11934936
22.137568784392194,0.0698055,0.0050415443,0.12026693
22.187093546773387,0.060836896,-0.009979214,0.12144186
22.236618309154576,0.050133757,-0.023584124,0.12285799
22.28614307153577,0.03790245,-0.035037972,0.12448432
22.335667833916958,0.024459507,-0.043798987,0.12627636
22.385192596298147,0.01021385,-0.049521472,0.12817857
22.43471735867934,-0.004360973,-0.05203987,0.1301278
22.48424212106053,-0.018761273,-0.051341772,0.13205767
22.53376688344172,-0.032491054,-0.047538146,0.13390326
22.58329164582291,-0.045098506,-0.04083827,0.13560566
22.6328164082041,-0.05620683,-0.031534445,0.13711572
22.682341170585293,-0.06553567,-0.019997468,0.13839696
22.731865932966482,-0.07291071,-0.0066802707,0.13942662
22.78139069534767,-0.07826043,0.007876127,0.14019531
22.830915457728864,-0.08160113,0.023042215,0.14070511
22.880440220110053,-0.083012976,0.038112126,0.14096627
22.929964982491246,-0.082610495,0.052333552,0.14099345
22.979489744872435,-0.08051237,0.06495617,0.14080177
23.029014507253624,-0.07681512,0.075295255,0.14040336
23.078539269634817,-0.07157457,0.082801774,0.13980496
23.128064032016006,-0.06479802,0.08712783,0.13900699
23.1775887943972,-0.056448694,0.088174224,0.13800399
23.227113556778388,-0.04646206,0.086109266,0.13678697
23.276638319159577,-0.034772288,0.081351064,0.13534693
23.32616308154077,-0.021345517,0.07451247,0.1336797
23.37568784392196,-0.0062151426,0.06631462,0.13179067
23.425212606303152,0.010485262,0.05748153,0.12969881
23.47473736868434,0.028497323,0.04863357,0.12743942
23.52426213106553,0.04742504,0.04019842,0.12506494
23.573786893446723,0.06673767,0.032356136,0.12264392
23.623311655827912,0.08578908,0.025029,0.12025884
23.672836418209105,0.10385353,0.017918335,0.11800205
23.722361180590294,0.12017446,0.0105811125,0.115970366
23.771885942971483,0.13402216,0.0025324374,0.11425811
23.821410705352676,0.14475387,-0.0066454657,0.11294922
23.870935467733865,0.15187019,-0.017206639,0.11210938
23.920460230115058,0.15506083,-0.029172733,0.11177916
23.969984992496247,0.15423472,-0.042302288,0.11196939
24.019509754877436,0.14953113,-0.056099895,0.112659454
24.06903451725863,0.14130984,-0.069861606,0.11379894
24.11855927963982,0.13012213,-0.08274772,0.11531232
24.16808404202101,0.11666612,-0.09387207,0.11710618
24.2176088044022,0.10173108,-0.10239619,0.11907761
24.26713356678339,0.08613765,-0.107617825,0.12112265
24.316658329164582,0.070680365,-0.10904468,0.12314338
24.36618309154577,0.056078203,-0.10644648,0.12505312
24.415707853926964,0.042937603,-0.09988032,0.12677957
24.465232616308153,0.0317303,-0.089686945,0.12826622
24.514757378689342,0.022786118,-0.076458335,0.12947258
24.564282141070535,0.01629894,-0.060980316,0.13037363
24.613806903451724,0.01234248,-0.044157013,0.13095833
24.663331665832914,0.010891648,-0.02692641,0.13122743
24.712856428214106,0.011845661,-0.010177808,0.1311909
24.762381190595296,0.015049245,0.005318399,0.13086489
24.81190595297649,0.02030942,0.018960603,0.13026966
24.861430715357677,0.02740676,0.030341066,0.12942815
24.910955477738867,0.036101166,0.03924606,0.12836598
24.96048024012006,0.04613285,0.04563542,0.12711261
25.01000500250125,0.0572202,0.04960878,0.12570287
25.05952976488244,0.069056354,0.051366456,0.124178484
25.10905452726363,0.08130641,0.051172487,0.122588515
25.15857928964482,0.09360685,0.049324863,0.120988615
25.208104052026012,0.10556883,0.046134204,0.1194389
25.2576288144072,0.11678584,0.04191012,0.11800078
