r,f,g,f_s
3.7002312644540285,-0.002196717,0.017125443,0.11028701
3.750234389649353,-0.0017367479,0.01704375,0.110242195
3.800237514844678,-0.0014923569,0.016780108,0.1102211
3.8502406400400027,-0.001466033,0.01630005,0.11022401
3.9002437652353272,-0.0016553167,0.015571775,0.11025058
3.9502468904306522,-0.0020527146,0.014567178,0.11029993
4.000250015625976,-0.0026457475,0.013262804,0.11037064
4.050253140821302,-0.0034170304,0.011640735,0.11046071
4.100256266016626,-0.004344621,0.009689283,0.11056765
4.150259391211951,-0.005402279,0.007403612,0.110688455
4.2002625164072755,-0.006559988,0.00478616,0.110819735
4.2502656416026,-0.0077844393,0.001846908,0.110957704
4.300268766797925,-0.00903966,-0.0013965906,0.11109829
4.35027189199325,-0.010287634,-0.004919305,0.111237176
4.400275017188575,-0.011489065,-0.008689024,0.111369945
4.450278142383899,-0.012604097,-0.012666872,0.11149208
4.500281267579224,-0.0135930125,-0.016807964,0.11159913
4.550284392774548,-0.014417105,-0.021062203,0.11168673
4.600287517969873,-0.015039319,-0.025375232,0.11175073
4.6502906431651985,-0.01542504,-0.029689468,0.11178725
4.700293768360523,-0.015542755,-0.033945195,0.11179279
4.750296893555848,-0.015364684,-0.038081758,0.111764215
4.800300018751172,-0.014867384,-0.04203865,0.111698955
4.850303143946497,-0.014032207,-0.04575668,0.11159493
4.900306269141821,-0.012845819,-0.04917904,0.11145067
4.950309394337146,-0.011300472,-0.052252296,0.11126531
5.000312519532471,-0.009394304,-0.05492726,0.11103862
5.050315644727796,-0.0071315067,-0.05715982,0.11077107
5.1003187699231205,-0.0045223706,-0.05891155,0.110463776
5.150321895118445,-0.0015833074,-0.060150318,0.110118546
5.20032502031377,0.0016633241,-0.06085063,0.10973785
5.250328145509094,0.005189408,-0.060994007,0.1093248
5.30033127070442,0.008961463,-0.060569145,0.10888313
5.350334395899744,0.012941009,-0.059572086,0.10841716
5.400337521095069,0.017085126,-0.05800624,0.107931755
