u_total,v_total,w_total
-0.05327386,0.032160066,-0.048492327
-0.05484903,0.03298068,-0.05592664
-0.055819392,0.033784073,-0.063863575
-0.056099556,0.034610573,-0.07227339
-0.05560369,0.035498034,-0.08110378
-0.054246884,0.036482215,-0.090323575
-0.0519475,0.03758848,-0.099882774
-0.048620436,0.038833078,-0.10976015
-0.044189043,0.040214237,-0.11991885
-0.038569424,0.04171499,-0.13035624
-0.03169358,0.043294314,-0.14105393
-0.023484461,0.04489302,-0.15202762
-0.013892907,0.04642587,-0.1632722
-0.002861709,0.047791008,-0.17481025
0.009622332,0.048865587,-0.18663004
0.023576334,0.0495175,-0.19873458
0.03895449,0.049607497,-0.21107352
0.055710163,0.049001906,-0.22359328
0.07371518,0.047583714,-0.23616558
0.09283732,0.04526254,-0.24864145
0.11284963,0.041995503,-0.26078236
0.13352272,0.03778994,-0.27231964
0.15452895,0.032732006,-0.28289643
0.17554666,0.026976481,-0.29213244
0.19616547,0.02077699,-0.2995867
0.21599661,0.014459436,-0.30482328
0.23458569,0.008444423,-0.30740312
0.25152183,0.0032046721,-0.3069409
0.2663618,-0.0007293834,-0.3031301
0.27872878,-0.0028214701,-0.29577705
0.28825626,-0.0025472005,-0.2848557
0.29466155,0.00055938883,-0.27050227
0.29771525,0.006862426,-0.2530891
0.2972822,0.016603803,-0.2331665
0.2933162,0.02983892,-0.21154095
0.28586358,0.046461485,-0.18915904
0.27508524,0.06612754,-0.16717257
0.2612165,0.0883375,-0.14677939
0.24461547,0.11235961,-0.12925899
0.22568557,0.13736697,-0.11580113
0.2049411,0.1623673,-0.10750538
0.182899,0.18637778,-0.10524009
0.16015947,0.20836563,-0.10960796
0.13727692,0.22742595,-0.12087904
0.11484656,0.2427356,-0.13893178
0.093370944,0.25369555,-0.16329214
0.07334601,0.25989658,-0.1930594
0.055138174,0.26119605,-0.22706026
0.03906541,0.2576935,-0.26376978
0.025297781,0.24972709,-0.30155548
0.013929661,0.2378613,-0.33860022
0.0049134595,0.22280928,-0.37318587
-0.0018790191,0.20543613,-0.4036245
-0.006689292,0.18663087,-0.42851788
-0.009820978,0.16732979,-0.44669658
-0.011644075,0.14837134,-0.45740113
-0.012556314,0.13053975,-0.46023294
-0.012968272,0.11443721,-0.45521846
-0.013275754,0.10054271,-0.4427808
-0.013841307,0.089122154,-0.42367855
-0.014975255,0.08029535,-0.3990065
-0.016924823,0.073991306,-0.37003112
-0.019861007,0.07001128,-0.33822697
-0.023884369,0.06802344,-0.30505216
-0.029013122,0.06761225,-0.2720186
-0.035207376,0.06829774,-0.24046017
-0.042354237,0.06956686,-0.21162862
-0.050308894,0.07090002,-0.18649755
-0.058873467,0.071786866,-0.16587195
-0.06784787,0.07174683,-0.15025488
-0.077002026,0.070336565,-0.13995151
-0.08612993,0.0671559,-0.13501032
-0.09501639,0.061859448,-0.13530068
-0.10348851,0.054142557,-0.14052224
-0.11137964,0.04376961,-0.15024044
-0.11857504,0.0305372,-0.16394606
-0.124977015,0.014328448,-0.18103988
-0.13054253,-0.004948355,-0.2009228
-0.13525258,-0.027274877,-0.22292872
-0.13914156,-0.05261079,-0.2464279
-0.1422731,-0.08077903,-0.2707197
-0.14476031,-0.111582585,-0.2951379
-0.14674841,-0.14466353,-0.3189224
-0.14842688,-0.17965046,-0.34132287
-0.15001605,-0.21599829,-0.36147556
-0.15177283,-0.2531631,-0.37850517
-0.1539771,-0.2904349,-0.39143372
-0.15693502,-0.32713008,-0.39927608
-0.16095883,-0.36243019,-0.4010074
