u_total,v_total,w_total
-0.40144727,0.12971559,-0.10034499
-0.40959597,0.1434913,-0.086027846
-0.41444695,0.1571984,-0.07256567
-0.41589373,0.17120196,-0.059880596
-0.41394562,0.18592048,-0.04784037
-0.40872443,0.20172107,-0.036357116
-0.4004564,0.2189587,-0.02535991
-0.38949367,0.23786348,-0.014878215
-0.37626636,0.25859714,-0.0050037205
-0.3613217,0.28113574,0.0040529333
-0.3452428,0.30535516,0.012017164
-0.3286991,0.33091363,0.018525817
-0.31234273,0.35737294,0.023193255
-0.29686162,0.3840891,0.025619961
-0.28287134,0.41036355,0.025454491
-0.27096158,0.43535024,0.02242741
-0.26160222,0.45822465,0.016389444
-0.25517726,0.47811276,0.007358752
-0.25192115,0.49425083,-0.0044834614
-0.25193653,0.5059426,-0.0187416
-0.25517276,0.51268023,-0.03486768
-0.2614261,0.51412755,-0.05211226
-0.27036363,0.5101764,-0.0696363
-0.28150833,0.50095105,-0.086474955
-0.29430327,0.4867841,-0.10167438
-0.30808377,0.46823972,-0.11427076
-0.32216114,0.44602314,-0.12341512
-0.3358296,0.4209476,-0.12838872
-0.34837303,0.39392987,-0.12864685
-0.35915136,0.3658169,-0.123864286
-0.36756718,0.33745137,-0.11395115
-0.37313738,0.30947754,-0.0990302
-0.37547064,0.28243017,-0.07947093
-0.37430048,0.2565658,-0.055790205
-0.3694789,0.23197857,-0.02870791
-0.36096576,0.20847726,0.001010619
-0.34884366,0.18573028,0.032473195
-0.3332633,0.16318968,0.06484972
-0.31448677,0.14025961,0.09726339
-0.29279426,0.11625018,0.12898095
-0.26855817,0.090561144,0.15928186
-0.24212144,0.06263125,0.18762642
-0.21390277,0.03212718,0.2135139
-0.18425632,-0.001144883,0.23661546
-0.15360238,-0.03705699,0.25663635
-0.12227943,-0.075308494,0.27341235
-0.0906921,-0.115258284,0.28679237
-0.059160102,-0.1561368,0.29670212
-0.028074438,-0.19689763,0.30306217
0.002252178,-0.23647343,0.30582362
0.031431936,-0.27364624,0.3049309
0.059147436,-0.30731073,0.30033332
0.08501038,-0.33636546,0.2919931
0.10869837,-0.35993773,0.27987304
0.12983495,-0.37729675,0.26398602
0.14810112,-0.38799927,0.24436466
0.16319291,-0.39185068,0.22108349
0.17481321,-0.38891852,0.19432317
0.1827406,-0.3795264,0.164272
0.18678574,-0.36423936,0.13125935
0.18683867,-0.34378,0.095606394
0.18285818,-0.31905374,0.057779815
0.17487845,-0.29099822,0.018208101
0.16303147,-0.26064968,-0.022550266
0.1475104,-0.2289591,-0.064013846
0.12862408,-0.19689496,-0.10559691
0.10671756,-0.16525623,-0.14682516
0.0822563,-0.13480273,-0.18714637
0.05571162,-0.10608824,-0.22613865
0.027667098,-0.079603665,-0.26331937
-0.0013216469,-0.055643547,-0.29833403
-0.03060548,-0.034446765,-0.33077168
-0.0595953,-0.016098281,-0.36032838
-0.08763636,-0.0006532725,-0.38664
-0.1141627,0.01193051,-0.40941712
-0.138577,0.02169641,-0.42830867
-0.16039371,0.02873294,-0.44300687
-0.17913467,0.033113096,-0.45315558
-0.19444838,0.034920618,-0.45842254
-0.20602974,0.034226693,-0.45846266
-0.21370415,0.031102411,-0.452955
-0.21737774,0.025629854,-0.44162524
-0.21707755,0.01789872,-0.4242398
-0.21293388,0.008046229,-0.4006877
-0.2051801,-0.0037587264,-0.37094137
-0.1941353,-0.017295085,-0.335094
-0.18022269,-0.032251168,-0.2934614
-0.16390288,-0.04828091,-0.24643254
-0.1457224,-0.06493461,-0.19467565
-0.12621576,-0.08174491,-0.13890566
-0.105973236,-0.09816246,-0.080120616
-0.08552572,-0.11365712,-0.019307874
-0.0654251,-0.12766504,0.04230257
-0.04612818,-0.13968983,0.10356961
-0.02808129,-0.14926384,0.16318496
-0.011617234,-0.15603183,0.22001119
0.0029626386,-0.15972535,0.27283588
0.015470378,-0.16021359,0.32068393
0.025758406,-0.15749216,0.36259404
0.033775665,-0.15168755,0.39787737
0.03951016,-0.1430625,0.42593205
0.043018915,-0.13197425,0.4464265
0.04439069,-0.11889568,0.45916682
0.04375387,-0.10433699,0.4641952
0.041260622,-0.088881545,0.46172076
0.037077192,-0.07308802,0.45213315
0.03139013,-0.05753768,0.43599966
0.024383325,-0.04273411,0.4140019
0.016263364,-0.029156137,0.38699222
0.0072325915,-0.01717809,0.3558861
-0.0024995208,-0.007086931,0.3216647
-0.012693333,0.00091194356,0.2854208
-0.023118524,0.006740033,0.24817748
-0.033503253,0.010409199,0.21102966
-0.043583028,0.0120495865,0.17493048
-0.05305195,0.011888741,0.14083631
-0.06161276,0.0102543365,0.1095019
-0.06893745,0.0075660553,0.0816181
-0.07471457,0.0043174205,0.05763965
-0.07862402,0.0010725444,0.03790858
-0.080374986,-0.0015675419,0.022535058
-0.07969991,-0.0029738294,0.0115009695
-0.07637527,-0.0025281564,0.0046017948
-0.070237346,0.0003503761,0.0015272078
-0.061177988,0.006176509,0.0018589685
-0.04918384,0.01534967,0.0051237578
-0.03430025,0.028151445,0.010831824
-0.016694328,0.04467224,0.018498357
0.0034159557,0.0648544,0.027701532
0.02567832,0.08840078,0.038070485
0.049709357,0.11487198,0.049344648
0.074995115,0.14358687,0.061329044
0.101019464,0.17377493,0.0739449
0.12715699,0.20447634,0.087157466
0.1528146,0.23473355,0.10101691
0.17732391,0.26349786,0.115568034
0.20008305,0.28983158,0.1308894
0.22045769,0.31282425,0.14699416
0.237898,0.33175826,0.16386889
0.2519055,0.3460882,0.18142831
0.26202884,0.3554503,0.19946751
0.26793012,0.35972717,0.21773398
0.2693442,0.35899377,0.2358436
0.26611295,0.35351694,0.25338206
0.25818098,0.3437216,0.26983774
0.24557988,0.3301174,0.28471175
0.2284645,0.31329364,0.2974699
0.20704556,0.2938,0.30764443
0.18166673,0.27217788,0.31480476
0.15269202,0.24882632,0.31863314
0.12061916,0.22407837,0.31891173
0.08592852,0.1980759,0.31555626
0.049227763,0.17089346,0.30862048
0.011071488,0.14243168,0.29827598
-0.027872456,0.11258348,0.28483403
-0.06702015,0.08113929,0.26867405
-0.105696216,0.047983058,0.25027975
-0.14333455,0.012989296,0.23012884
-0.17930436,-0.023768159,0.2087443
-0.21310341,-0.06214892,0.1865621
-0.24419552,-0.10174317,0.16400029
-0.27218306,-0.14204939,0.14132422
-0.29666522,-0.18229064,0.11873596
-0.31736866,-0.22161238,0.09626777
-0.334089,-0.2590469,0.07382471
-0.34667966,-0.29352048,0.05122338
-0.3550842,-0.32396913,0.028190102
-0.35933584,-0.34943855,0.004363416
-0.35952988,-0.3690898,-0.020639455
-0.35582903,-0.38223422,-0.047132045
-0.34845015,-0.38844728,-0.075422205
-0.33767548,-0.38753545,-0.10564238
-0.32380936,-0.37957466,-0.13785286
-0.30722275,-0.36490914,-0.17187032
-0.28828263,-0.34408668,-0.20741117
-0.26742557,-0.3178919,-0.24392773
-0.24506402,-0.2871956,-0.2807959
-0.22168419,-0.25302297,-0.31716534
-0.19773486,-0.21634707,-0.3521763
-0.17373826,-0.17819577,-0.38483235
-0.1501707,-0.13942534,-0.41421905
-0.12757285,-0.100863665,-0.43940005
-0.106429905,-0.06309694,-0.45960712
-0.087270685,-0.026642997,-0.4741619
-0.07055463,0.008230241,-0.48260418
-0.056750663,0.041312538,-0.48464614
-0.04624188,0.07259591,-0.48021984
-0.039376196,0.10207975,-0.4694647
-0.036401108,0.12988743,-0.45269442
-0.037481867,0.15608476,-0.43042415
-0.0426763,0.1807829,-0.40326178
-0.051920913,0.20398399,-0.37198403
-0.0650426,0.22567214,-0.33739486
-0.0817609,0.24575655,-0.30033678
-0.10165191,0.26404324,-0.26173994
-0.124235794,0.28033116,-0.22244275
-0.14889508,0.2943444,-0.18335962
-0.17500296,0.30583692,-0.14528051
-0.20182575,0.31455278,-0.10905048
-0.22867173,0.32030892,-0.07537948
-0.2547859,0.3229761,-0.045008983
-0.27950114,0.32252285,-0.018540977
-0.30213466,0.31901187,0.003428092
-0.3221243,0.31259724,0.020450063
-0.33893433,0.30353275,0.032138012
-0.3521631,0.29212502,0.038266957
-0.3614694,0.27875447,0.038737603
-0.36664006,0.26379502,0.033621475
-0.36754385,0.2476511,0.023169532
-0.3641551,0.23066023,0.007789879
-0.35654384,0.21314834,-0.01190951
-0.34485143,0.19533087,-0.03521278
-0.32932004,0.17738685,-0.06123136
-0.31022587,0.15936816,-0.08905321
-0.28794506,0.1412907,-0.117664844
-0.26285115,0.12305523,-0.14613385
-0.23541279,0.10455065,-0.17352201
-0.20606251,0.08558262,-0.19906844
-0.17531984,0.065984875,-0.22209619
-0.1436405,0.045548122,-0.24216539
-0.11155536,0.024136974,-0.25897732
-0.079529144,0.0016234515,-0.27246872
-0.04800904,-0.022061534,-0.2827565
-0.017475381,-0.04686895,-0.29010776
0.011699714,-0.07272365,-0.29495105
0.03911096,-0.09939884,-0.2978039
0.064468294,-0.12664047,-0.29926255
0.087469436,-0.1540412,-0.29995018
0.107928425,-0.18118055,-0.3004944
0.1256678,-0.20750462,-0.3014956
0.14062172,-0.23247463,-0.3035119
0.15275103,-0.2554596,-0.3070383
0.1621159,-0.275881,-0.31251013
0.168815,-0.29312637,-0.3202789
0.17302774,-0.30667627,-0.33063525
0.17497423,-0.31604576,-0.34376672
0.17492872,-0.32087573,-0.35979915
0.17319757,-0.32090908,-0.37872168
0.17010735,-0.31603053,-0.40045032
0.16599774,-0.30627915,-0.42471704
0.16119146,-0.29182932,-0.45115834
0.15599607,-0.2730354,-0.47918317
0.15066615,-0.25035337,-0.5080914
0.14541209,-0.22441526,-0.5369401
0.14036144,-0.19589867,-0.56469905
0.13557334,-0.16562372,-0.59014136
0.1310111,-0.13440609,-0.61201036
0.12654945,-0.10307373,-0.62902033
0.12198192,-0.07247687,-0.6399131
0.11702494,-0.04341626,-0.64357966
0.11132588,-0.016578639,-0.63913786
0.10448591,0.007443604,-0.6259787
0.096097246,0.028133797,-0.60387844
0.085739136,0.045162834,-0.57297415
0.073048316,0.058296137,-0.5338916
0.057697054,0.06747835,-0.4875902
0.039483022,0.072766624,-0.43551368
0.018278938,0.074365325,-0.37930524
-0.005859776,0.07258724,-0.32096767
-0.032785844,0.06784358,-0.2624887
-0.062138278,0.06063084,-0.20600434
-0.09347788,0.051486,-0.15339996
-0.12615794,0.040993426,-0.10647087
-0.1594982,0.02971774,-0.06657529
-0.19265586,0.018226193,-0.03478657
-0.22482148,0.007011517,-0.011656941
-0.25509757,-0.003475429,0.0026456236
-0.28269288,-0.012898838,0.008434882
-0.30681548,-0.021001477,0.0063940147
-0.3268395,-0.02766031,-0.0024575754
-0.34221843,-0.032851487,-0.016838158
-0.35260123,-0.036680322,-0.03533385
-0.35777235,-0.03934794,-0.056424767
-0.3577038,-0.041155066,-0.07866021
-0.35252512,-0.042468417,-0.100637935
-0.34251744,-0.04370325,-0.121161304
-0.32808015,-0.045291513,-0.1392418
-0.30974558,-0.04764598,-0.15409797
-0.28808385,-0.051136594,-0.16523904
-0.26376137,-0.05604586,-0.17238778
-0.23741022,-0.062560156,-0.17551444
-0.20971887,-0.0707225,-0.17477155
-0.18128401,-0.08045093,-0.1704711
-0.15272778,-0.091494106,-0.16304512
-0.12454775,-0.10348272,-0.1529825
-0.097247936,-0.11589387,-0.14082009
-0.07119997,-0.1281328,-0.12705716
-0.046774942,-0.13950916,-0.11217813
-0.024220936,-0.14933537,-0.09655893
-0.0037858682,-0.15691695,-0.080517486
0.014386517,-0.16164312,-0.064225465
0.030152123,-0.16299133,-0.047780786
0.043450493,-0.1605826,-0.031131063
0.054224692,-0.15419877,-0.014165103
0.06248382,-0.14378142,0.0033503836
0.068249434,-0.12946096,0.021663308
0.07159619,-0.11149032,0.041093133
0.07262315,-0.09028711,0.061908476
0.071470685,-0.06631039,0.084389426
0.068314776,-0.040121328,0.10869335
0.06335971,-0.012224257,0.13493703
0.056850333,0.01684757,0.16305551
0.04904339,0.046699557,0.19291468
0.040232275,0.07695796,0.22416914
0.030707529,0.10740593,0.25639144
0.020760385,0.13792513,0.28903216
0.010692989,0.168422,0.32138088
0.0007660179,0.19892944,0.35273457
-0.008761867,0.22941945,0.3822757
-0.017689291,0.2599117,0.40926188
-0.025832029,0.29028317,0.43292198
-0.033068053,0.3203804,0.45262173
-0.039298426,0.34984714,0.4677829
-0.044478178,0.37825593,0.4780034
-0.04857903,0.40497047,0.48300177
-0.05160446,0.42929888,0.48267794
-0.05355741,0.45040268,0.47709012
-0.054441214,0.4674592,0.4664482
-0.054235835,0.47961864,0.45112693
-0.052888546,0.48614758,0.4315981
-0.050304458,0.48643315,0.4084819
-0.046331488,0.48006985,0.3824299
-0.04077058,0.4669069,0.35421216
-0.033357896,0.44704792,0.32456902
-0.023800926,0.42093104,0.29432604
-0.011756135,0.389229,0.26423186
0.0031037764,0.35295534,0.23508777
0.021124918,0.31327158,0.20758913
0.042570528,0.2716099,0.1824532
0.067663476,0.22944315,0.16028766
0.09653439,0.18828788,0.14163764
0.12915304,0.14968371,0.12699236
0.1653307,0.11506572,0.116738185
0.2047567,0.08565962,0.111138485
0.24695772,0.06248758,0.11034849
0.29121467,0.04635518,0.11439259
0.33676013,0.037736665,0.12315803
0.38258716,0.036840446,0.1363718
0.42770085,0.043571513,0.1536428
0.47093812,0.05755205,0.17440681
0.5112292,0.0781831,0.1980254
0.547437,0.10461617,0.22371005
0.57859784,0.13589713,0.25066733
0.6037935,0.17088956,0.27801326
0.62233746,0.20847462,0.30494204
0.6336868,0.2474329,0.3306374
0.6375508,0.28666878,0.35443866
0.6338505,0.32506397,0.37574974
0.622734,0.36169648,0.3941769
0.60458624,0.39567983,0.40943745
0.5799544,0.42635483,0.42144844
0.5496069,0.45313168,0.43024027
0.5143808,0.47563714,0.43599185
0.47528976,0.4935772,0.43895468
0.43331406,0.5068336,0.43944576
0.3895482,0.5153598,0.43779123
0.34496233,0.5192273,0.4342943
0.3005778,0.5185665,0.42920935
0.2572505,0.51357156,0.42270866
0.21573223,0.5044682,0.41487008
0.17672622,0.4915309,0.40569386
0.14070496,0.4750288,0.39507565
0.10809366,0.45528594,0.38286924
0.07909769,0.43259913,0.3688591
0.053867403,0.40733513,0.35284954
0.032367006,0.37982255,0.3346258
0.014511672,0.3504771,0.31406176
7.7631004e-05,0.31966853,0.29105544
-0.011192772,0.28786325,0.26564747
-0.01964443,0.255469,0.23792069
-0.025636176,0.22298354,0.20812774
-0.029565997,0.19082558,0.17655258
-0.03182479,0.15947935,0.14364491
-0.032802913,0.12932286,0.109852634
-0.032865446,0.100762375,0.075762734
-0.032348264,0.07406968,0.04191684
-0.03154862,0.049505126,0.008956596
-0.03071804,0.027174499,-0.022559946
-0.030061927,0.007139595,-0.05201626
-0.029734904,-0.010695603,-0.07890439
-0.029844128,-0.026486393,-0.10269461
-0.030450355,-0.040529057,-0.12297419
-0.03157107,-0.05317197,-0.13934045
-0.03318847,-0.06486804,-0.1515025
-0.03524996,-0.076090775,-0.15920727
-0.037682343,-0.0873674,-0.16230196
-0.04038883,-0.09919446,-0.1607001
-0.043265417,-0.11205555,-0.15440619
-0.0462035,-0.12637278,-0.14350195
-0.049089924,-0.142447,-0.1281843
-0.051824678,-0.16049358,-0.10871828
-0.05431089,-0.18053816,-0.085514605
-0.05647164,-0.20248564,-0.05904012
-0.058239542,-0.2260096,-0.029930077
-0.05956822,-0.25065452,0.0011412622
-0.060423285,-0.2757268,0.033329286
-0.06078746,-0.30043066,0.06577964
-0.060654055,-0.32377222,0.09749355
-0.060026117,-0.34471813,0.12750879
-0.05891323,-0.36212945,0.15477936
-0.057325777,-0.37491697,0.17835547
-0.05527646,-0.38202047,0.19729432
-0.05277025,-0.3825295,0.2108139
-0.04981213,-0.37571278,0.21824475
-0.046394285,-0.3610719,0.21913077
-0.042510293,-0.33842075,0.21322559
-0.038139727,-0.3078423,0.20051755
-0.033269703,-0.26981306,0.18126774
-0.027877055,-0.2250484,0.15594588
-0.021955665,-0.17466168,0.12530492
-0.015495039,-0.11990601,0.09022921
-0.008513946,-0.06235736,0.0518383
-0.0010374147,-0.0036174394,0.011291044
0.006889062,0.054667573,-0.030214299
0.015185945,0.11081012,-0.07144497
0.02374747,0.16323698,-0.11124668
0.03245413,0.21062054,-0.14864798
0.04116323,0.25185373,-0.18285003
0.0496969,0.2860284,-0.21320488
0.057883274,0.31262305,-0.23937671
0.065522425,0.33134225,-0.2612019
0.072431594,0.34223422,-0.2788088
0.078416675,0.345572,-0.2924911
0.08331161,0.34186968,-0.3027646
0.08695831,0.331821,-0.31025913
0.08923557,0.31623232,-0.31572637
0.09004773,0.29602215,-0.31995422
0.08934085,0.2721017,-0.3237492
0.087102324,0.24543118,-0.327868
0.083359815,0.21687387,-0.33300024
0.07819469,0.18729924,-0.33971158
0.071723856,0.15743004,-0.3484441
0.06412427,0.12797537,-0.35946384
0.05560036,0.099483535,-0.37289408
0.046417445,0.07248563,-0.3886576
0.03685713,0.047360793,-0.40654814
0.027255442,0.024472594,-0.426165
0.017950244,0.004051686,-0.44701734
0.009318619,-0.013689101,-0.46845463
0.0017221067,-0.028650377,-0.48979226
-0.0044634785,-0.04075827,-0.5102406
-0.008895268,-0.05003056,-0.529027
-0.011258059,-0.056540255,-0.54538375
-0.011278783,-0.060408145,-0.5585531
-0.008746948,-0.061822824,-0.5678765
-0.0035278033,-0.061014347,-0.5727576
0.0044390373,-0.058253724,-0.5727207
0.01510637,-0.05384376,-0.5674019
0.028352216,-0.04809517,-0.5565533
0.04392715,-0.041333184,-0.54007185
0.06152051,-0.03385621,-0.51794297
0.080693,-0.025958002,-0.49031794
0.100972675,-0.01788181,-0.45739913
0.12177828,-0.009853567,-0.41956767
0.1425356,-0.0020418405,-0.37722042
0.16259928,0.005399981,-0.33094868
0.18137603,0.012363999,-0.2813299
0.19825241,0.01874111,-0.2291516
0.21270823,0.024442565,-0.17516676
0.22425798,0.02935655,-0.12034239
0.23253873,0.033365317,-0.06558818
0.23726964,0.036314454,-0.012007785
0.23830183,0.03803067,0.03938905
0.23560162,0.03831169,0.0874554
0.22925286,0.03694575,0.13119204
0.21946461,0.03372775,0.1695558
0.20653781,0.028477946,0.20169725
0.1908514,0.021065561,0.22690752
0.17286794,0.0114474045,0.24463755
0.15309976,-0.00030804728,0.25458467
0.13205467,-0.014018853,0.25671464
0.110234946,-0.029366245,0.25123504
0.08814532,-0.045866415,0.23861223
0.06624836,-0.06289121,0.2195668
0.044922676,-0.07970895,0.19500363
0.024481606,-0.09548997,0.16597638
0.0052043973,-0.10931669,0.13370335
-0.012748922,-0.12029408,0.0993845
-0.029238928,-0.12753746,0.06430033
-0.04422617,-0.13027899,0.029596386
-0.05767894,-0.12789045,-0.003592993
-0.0696338,-0.11994636,-0.034345537
-0.080116466,-0.106280446,-0.0618164
-0.08918755,-0.0869825,-0.085399434
-0.096880704,-0.062484846,-0.1045975
-0.10323809,-0.033477105,-0.11913234
-0.10826849,-0.0010133225,-0.12883924
-0.11197532,0.033653405,-0.13372254
-0.11433416,0.06895825,-0.13389261
-0.11531505,0.10324893,-0.1295717
-0.11487726,0.1346884,-0.121079
-0.11298277,0.16149879,-0.108797655
-0.109608,0.18190068,-0.09320557
-0.10474315,0.19432771,-0.074809015
-0.098418824,0.19741715,-0.0542094
-0.090693295,0.19015217,-0.03202276
-0.08166451,0.17187563,-0.0088991085
-0.07148645,0.14237702,0.014456674
-0.06036087,0.1019317,0.037328307
-0.0485207,0.051233497,0.05903722
-0.036234442,-0.0086068865,0.07893122
-0.02382386,-0.07596845,0.0963762
-0.011600254,-0.14905028,0.110860504
8.706807e-05,-0.2256306,0.121933125
0.010923729,-0.30351132,0.12929273
0.020588024,-0.38025248,0.13274592
0.028816631,-0.45364782,0.13224952
0.035372213,-0.52145475,0.12789087
0.040094327,-0.5818312,0.11987604
0.04287783,-0.63308203,0.10853305
0.0437033,-0.6740013,0.094250396
0.042626925,-0.7036564,0.0775043
0.0397859,-0.72159743,0.058762245
0.03540074,-0.7277035,0.038536634
0.02975607,-0.72224534,0.017271377
