u_total,v_total,w_total
0.074708045,-0.05535529,0.07922843
0.08106502,-0.052515063,0.087989606
0.08727293,-0.04801989,0.095462784
0.09319977,-0.041805383,0.10108237
0.09880038,-0.033759356,0.10436436
0.10394372,-0.023911273,0.10476772
0.108533815,-0.012325024,0.10184928
0.112482525,0.00087211677,0.09526395
0.1156979,0.0154147595,0.084855616
0.11814567,0.031194303,0.0704591
0.11975585,0.0478349,0.052224267
0.12049114,0.06498159,0.030441776
0.12032999,0.08224334,0.0055843308
0.11927452,0.09912499,-0.021566175
0.11732557,0.11537265,-0.050485197
0.114513166,0.13048972,-0.08013136
0.11088009,0.14408876,-0.10950941
0.10648325,0.1558235,-0.13758633
0.101419136,0.16536286,-0.163219
0.095719025,0.1725806,-0.18569285
0.08949677,0.17728372,-0.20400329
0.08285045,0.17942013,-0.21741402
0.07588305,0.17903109,-0.22535403
0.06873601,0.17627181,-0.22744331
0.061445717,0.17134404,-0.22351559
0.054152872,0.16457364,-0.21355522
0.046961244,0.15635942,-0.19776097
0.03997158,0.14716968,-0.17650329
0.03331248,0.13757627,-0.15043955
0.02701168,0.1280464,-0.119949475
0.021192987,0.11921148,-0.08587494
0.015944408,0.11165698,-0.04899775
0.011352668,0.10594763,-0.010124789
0.007520775,0.102613986,0.029744364
0.004497365,0.102076486,0.07022954
0.0023895588,0.104724735,0.11041204
0.0012831758,0.110817775,0.14963025
0.0012616798,0.12048988,0.18729566
0.0023943468,0.13366407,0.22272901
0.004760685,0.15032147,0.25584355
0.008412529,0.17011122,0.28609505
0.013384243,0.1925978,0.31318024
0.019684482,0.2172177,0.3368475
0.027249875,0.2431709,0.35679543
0.036095034,0.2699647,0.37303722
0.046085432,0.29667693,0.38530287
0.05707774,0.3224987,0.3934434
0.0688864,0.34664845,0.39732334
0.08122464,0.36830923,0.39683676
0.0939558,0.38707846,0.39188424
0.10673687,0.40235347,0.38239735
0.11927104,0.41379526,0.36836705
0.13126066,0.4212291,0.34984958
0.14237146,0.4246399,0.32710415
0.15246123,0.424214,0.30013612
0.16126634,0.42022288,0.26937708
0.16863924,0.41308668,0.23526019
0.17450325,0.4033167,0.19831674
0.17884271,0.39154306,0.15935987
0.18178469,0.37823758,0.11869185
0.1834716,0.36402896,0.07723174
0.1841491,0.34944645,0.035733946
0.18413177,0.3349458,-0.00505304
0.18378806,0.32088768,-0.044411212
0.18352516,0.30758777,-0.081499696
0.18376265,0.29505223,-0.11608883
0.18492216,0.28337127,-0.14747626
0.18739676,0.27246112,-0.17523398
0.19153085,0.26214394,-0.19902077
0.19756511,0.2522135,-0.2184943
0.20574708,0.24226348,-0.23366547
0.21614102,0.23200014,-0.24431798
0.22872631,0.22107033,-0.2504061
0.2433682,0.20913455,-0.25194457
0.2597343,0.19595648,-0.2490328
0.27763155,0.18115789,-0.24177785
0.29653385,0.1646212,-0.23038425
0.31591073,0.14625205,-0.21512382
0.3351728,0.12604938,-0.19634245
0.35360596,0.1042204,-0.17457527
0.37075573,0.080742836,-0.15010096
0.38590494,0.056002304,-0.1235766
0.39846882,0.03036118,-0.09560768
0.40792403,0.0042459844,-0.06682631
0.41381153,-0.021746252,-0.03800418
0.41584995,-0.047379203,-0.009454157
0.4137725,-0.0720338,0.018150654
0.4074697,-0.09524353,0.044376526
0.39695305,-0.11658942,0.068917006
0.38243327,-0.13563114,0.09150753
0.3640082,-0.15228404,0.112371646
0.34207982,-0.16626604,0.13155715
0.3170742,-0.17748694,0.14937803
0.28948635,-0.18594596,0.16627531
0.2600104,-0.19170192,0.18270159
0.22893281,-0.19495872,0.19939636
0.19698489,-0.19588152,0.21685475
0.16475387,-0.19470368,0.23559311
0.1328065,-0.19167435,0.25601155
0.101822756,-0.18706754,0.2782278
0.071979105,-0.18107238,0.30247855
0.04385131,-0.17391992,0.32843292
0.017790994,-0.16579719,0.35559922
-0.0059281737,-0.15686531,0.3832195
-0.027018636,-0.14731486,0.4101578
-0.04558264,-0.13718313,0.43546283
-0.061492458,-0.12664868,0.45762128
-0.07481299,-0.11585809,0.47516477
-0.08568828,-0.10498197,0.4866191
-0.09429478,-0.09427713,0.4905944
-0.10098684,-0.08388032,0.48592132
-0.10603199,-0.07412597,0.47161406
-0.10977173,-0.065328844,0.44707304
-0.11255651,-0.05782707,0.4121098
-0.11471702,-0.05199106,0.36723536
-0.11658485,-0.048097804,0.3127474
-0.11841513,-0.04648559,0.25004753
-0.1204152,-0.04740864,0.18077254
-0.1227235,-0.051050555,0.10692847
-0.12538782,-0.05747089,0.031178502
-0.12841968,-0.066733964,-0.04475872
-0.13171785,-0.07871544,-0.1179782
-0.1351276,-0.093214,-0.18599556
-0.13843955,-0.10993579,-0.24649742
-0.14139177,-0.12841073,-0.2972277
-0.14374295,-0.14838211,-0.33702838
-0.14520131,-0.16927887,-0.3644084
-0.14550391,-0.19059165,-0.37864387
-0.14441758,-0.21180601,-0.37952912
-0.14177014,-0.23232317,-0.3674628
-0.1374036,-0.25187442,-0.343119
-0.13125944,-0.26992694,-0.30775824
-0.12334062,-0.28610018,-0.2629848
-0.113723285,-0.30007008,-0.2106928
-0.10261322,-0.31152198,-0.15326646
-0.09011596,-0.32036552,-0.0923316
-0.07655785,-0.32639655,-0.03036598
