u_total,v_total,w_total
-0.2521118,0.21489903,-0.06854953
-0.26735535,0.19493142,-0.048775963
-0.28142792,0.17187479,-0.027856318
-0.29421243,0.14642689,-0.0065046847
-0.30562392,0.119466886,0.014451946
-0.31567916,0.091897,0.034210782
-0.3244432,0.06473067,0.051931225
-0.33207783,0.03891666,0.06686754
-0.33879274,0.0154250655,0.07832026
-0.3448731,-0.0049179574,0.085740924
-0.35063156,-0.021354567,0.08870337
-0.35642108,-0.03332262,0.08695884
-0.3625865,-0.040399082,0.08043245
-0.3694717,-0.042370606,0.069218636
-0.37737286,-0.039199706,0.05359366
-0.38652727,-0.031046666,0.034002535
-0.39711535,-0.018227873,0.010988905
-0.40920654,-0.0012369469,-0.01474357
-0.4228035,0.019341914,-0.042473853
-0.43778083,0.042782366,-0.07137406
-0.45395562,0.06834658,-0.10067824
-0.47102442,0.09520581,-0.12957726
-0.48865905,0.12259473,-0.15739124
-0.5064437,0.14971301,-0.18345702
-0.5239857,0.1758834,-0.20728375
-0.54085475,0.20044401,-0.22844155
-0.55669534,0.22289214,-0.24668425
-0.57116723,0.24277726,-0.26184732
-0.5840429,0.25981727,-0.27392945
-0.59515667,0.27380913,-0.28301132
-0.6044428,0.28467086,-0.2892729
-0.6119454,0.29244274,-0.29297712
-0.6177727,0.29723266,-0.29442224
-0.6221143,0.2992385,-0.2939385
-0.6251907,0.29870582,-0.29185665
-0.62724316,0.2959189,-0.28848758
-0.6284895,0.2911841,-0.28411314
-0.62910414,0.28479853,-0.2789577
-0.62918216,0.27705723,-0.2731986
-0.62872374,0.26820895,-0.2669353
-0.6276146,0.25848237,-0.26021186
-0.6256258,0.24803752,-0.25298694
-0.622416,0.2370014,-0.24516152
-0.6175511,0.22545116,-0.23656961
-0.61051714,0.21339378,-0.22696546
-0.6007765,0.20082094,-0.21606691
-0.58776754,0.18765704,-0.20351496
-0.57099706,0.17383038,-0.18893951
-0.5500176,0.15921853,-0.17191127
-0.5245429,0.14372821,-0.15203342
-0.49438307,0.12723666,-0.12888078
-0.4595913,0.10967978,-0.10212664
-0.42033374,0.09098516,-0.071459755
-0.3770626,0.07116946,-0.036749974
-0.33032134,0.050258312,0.002069828
-0.28090712,0.028377723,0.044831727
-0.22977228,0.0057262443,0.09116214
-0.1778911,-0.017467765,0.14056438
-0.1264386,-0.040850844,0.19221474
-0.07649459,-0.064064026,0.24521364
-0.02924794,-0.0866421,0.29836285
0.014291802,-0.10814226,0.35046253
0.053108536,-0.12805574,0.40010822
0.086428694,-0.1459344,0.44600475
0.11356579,-0.16131935,0.48679504
0.13410684,-0.17385006,0.5213491
0.14779548,-0.18321262,0.54863197
0.15463954,-0.18921651,0.5679245
0.15484068,-0.19176136,0.57873356
0.14881714,-0.19087058,0.58090854
0.13717191,-0.18667385,0.5745906
0.12068142,-0.17941116,0.56024396
0.10021585,-0.16939496,0.5385768
0.07677763,-0.15702455,0.510574
0.051363263,-0.14271426,0.47733903
0.02503352,-0.12692684,0.44016972
-0.0012475268,-0.11008028,0.40034026
-0.026524488,-0.09260072,0.35922092
-0.05000888,-0.07482333,0.3180371
-0.07098415,-0.057063427,0.2780232
-0.08893838,-0.039523896,0.24019387
-0.1034751,-0.02238083,0.20551509
-0.114403084,-0.0057041277,0.17471167
-0.12166569,0.010458418,0.14841661
-0.12536547,0.026097886,0.12710151
-0.12574302,0.04125433,0.11105874
-0.12314303,0.055931848,0.10049663
-0.11799006,0.07015371,0.0954744
-0.11077125,0.083874635,0.09596595
-0.101983175,0.09703734,0.1018447
-0.09213792,0.109496824,0.11289044
-0.08169643,0.1210819,0.12882285
-0.07109423,0.13153718,0.14925389
-0.060675267,0.14058839,0.17376795
-0.05073256,0.1479053,0.20182836
-0.041452825,0.1531654,0.23290086
-0.0329599,0.1560414,0.26634693
-0.02530043,0.1562464,0.30147833
-0.018441003,0.15355214,0.337641
-0.012312229,0.14781544,0.37407732
-0.006789752,0.13898523,0.41011846
-0.0017390666,0.12714355,0.44502637
0.0029967441,0.11247166,0.47818556
0.007559084,0.095307134,0.50895214
0.012086409,0.07606604,0.5368303
0.016682895,0.055310298,0.5613376
0.021435687,0.033634268,0.5821479
0.02638973,0.0117368875,0.5989804
0.03157081,-0.009711782,0.6117008
0.036963917,-0.029998288,0.62023634
0.042542115,-0.048499405,0.6246318
0.048248794,-0.0646229,0.62499475
0.05401222,-0.07787601,0.6215079
0.05976178,-0.08790285,0.6143981
0.06540723,-0.09444587,0.6039385
0.07087047,-0.09740085,0.5903999
0.076059975,-0.096785344,0.57408625
0.080898866,-0.09274786,0.55525964
0.08529974,-0.08555923,0.5342084
0.089187644,-0.07557838,0.51115644
0.092478074,-0.06326752,0.486362
0.09509494,-0.049124196,0.46001118
0.09695429,-0.0337165,0.4323471
0.09797704,-0.017593585,0.4035495
0.09808122,-0.0013259647,0.373862
0.097189985,0.014543276,0.3435535
0.0952305,0.029548053,0.3128688
0.09214318,0.043250173,0.2821612
0.08787697,0.055325277,0.2517457
0.08240856,0.065507874,0.22204125
0.075726464,0.07365623,0.19341408
0.067861155,0.079705216,0.16630752
0.05885567,0.08370477,0.1410844
0.04880537,0.08578439,0.11813748
0.037813835,0.086164,0.09774731
0.026040262,0.08513089,0.08017261
0.0136426985,0.08302859,0.0655361
0.0008225465,0.080243334,0.053891294
-0.012202042,0.07718859,0.04517733
-0.025227834,0.07428187,0.03921234
-0.03801811,0.07194332,0.035734765
-0.05037267,0.07056968,0.034387805
-0.062072616,0.07053356,0.034756616
-0.07294603,0.07216809,0.036383487
-0.08281576,0.07575819,0.038791463
