u_total,v_total,w_total
0.105354905,0.1752187,0.0082165655
0.079993874,0.16493876,-0.012541498
0.05497713,0.15121305,-0.03487937
0.030696917,0.13421963,-0.058715697
0.007554196,0.114293054,-0.083830304
-0.014099394,0.0918793,-0.109921575
-0.033942282,0.06753458,-0.1365998
-0.051700547,0.04189519,-0.16341884
-0.06715816,0.015641145,-0.18991414
-0.08014232,-0.0105016865,-0.21560055
-0.09055212,-0.035839245,-0.24005182
-0.09833644,-0.05970382,-0.26289624
-0.1034938,-0.08148563,-0.28384963
-0.10606522,-0.10065562,-0.30273965
-0.10612427,-0.116756864,-0.31949753
-0.10377247,-0.12944709,-0.33419678
-0.099127606,-0.1384789,-0.34702772
-0.09231458,-0.14370658,-0.3582961
-0.08346911,-0.14507973,-0.3683919
-0.07272076,-0.1426501,-0.3777839
-0.06019912,-0.13656177,-0.38697767
-0.04603138,-0.12705094,-0.3964838
-0.03033878,-0.11444046,-0.4067868
-0.013258895,-0.09915387,-0.41829738
0.005080021,-0.08168886,-0.43133917
0.02453706,-0.06262545,-0.4461089
0.044959463,-0.042611532,-0.46265867
0.06618593,-0.022340152,-0.4808884
0.088019505,-0.002550975,-0.5005186
0.11026235,0.016037446,-0.5211289
0.13269141,0.032737475,-0.5421492
0.15506978,0.046941224,-0.5628945
0.17711978,0.058143318,-0.5825687
0.19856524,0.06600234,-0.60033584
0.21910542,0.070351735,-0.6153335
0.23842365,0.07122234,-0.62671876
0.25619692,0.068845324,-0.6337041
0.27207842,0.063645296,-0.63558626
0.28573748,0.056208685,-0.631785
0.29684523,0.047244806,-0.62185496
0.30509114,0.037531342,-0.6055014
0.31019574,0.027852004,-0.5825762
0.31191957,0.01894487,-0.5531068
0.31008688,0.011425862,-0.51724494
0.30459255,0.0057507735,-0.47528005
0.29541934,0.0021765786,-0.42761827
0.28264323,0.00074310054,-0.37474886
0.26645827,0.0012743452,-0.31729645
0.24715765,0.0033976545,-0.25591132
0.22514515,0.0065826564,-0.19132277
0.20092516,0.010191787,-0.12431781
0.1750815,0.013540968,-0.055714734
0.14828992,0.015957858,0.013555663
0.121247664,0.016847434,0.08258098
0.09467762,0.015739288,0.1503912
0.06928399,0.012324559,0.2160098
0.045754354,0.0064844834,0.2783913
0.024684887,-0.0017102568,0.33656353
0.0065869372,-0.0120065985,0.38957298
-0.008140764,-0.023995165,0.43653688
-0.019229844,-0.037149824,0.47668612
-0.026537975,-0.050856,0.509351
-0.030071167,-0.064481035,0.53406394
-0.029964766,-0.07740456,0.55053174
-0.026476007,-0.08906287,0.5586648
-0.019966653,-0.098985665,0.5585833
-0.010891613,-0.10680846,0.550615
0.00023562391,-0.11230504,0.5352827
0.012860032,-0.11537843,0.5132784
0.026415192,-0.11606,0.4854256
0.040330425,-0.114496954,0.4526775
0.054077193,-0.11093673,0.41602674
0.06717233,-0.10570489,0.37649626
0.0791975,-0.09918435,0.3350929
0.08981474,-0.09179192,0.29275802
0.098761946,-0.08396849,0.25038815
0.105877034,-0.07614852,0.2087344
0.11108477,-0.06875535,0.16843584
0.11439775,-0.062188417,0.12999916
0.11591026,-0.056814153,0.09378586
0.11578853,-0.052966487,0.06006194
0.11426311,-0.05093369,0.028943552
0.111614436,-0.050962836,0.00045891944
0.10816064,-0.05325671,-0.025442088
0.10424345,-0.057974722,-0.048872042
0.10022046,-0.065225646,-0.0699553
0.09644564,-0.07507572,-0.088848285
0.09326327,-0.08754291,-0.1056912
0.09099715,-0.10259758,-0.12060019
0.08994257,-0.12016785,-0.1336602
0.090360545,-0.14011703,-0.14490524
0.092470825,-0.16227569,-0.1543426
0.09644993,-0.18642162,-0.16194317
0.10242839,-0.21228488,-0.16765653
0.110492006,-0.23955762,-0.17142719
0.12067116,-0.2678616,-0.17320707
0.13295601,-0.2967999,-0.17298043
0.14728819,-0.32592657,-0.17077518
0.16357018,-0.3547671,-0.16667528
0.18164708,-0.38278732,-0.16083585
0.2013395,-0.40945202,-0.15347843
0.2224282,-0.43419737,-0.14489198
0.244663,-0.45644864,-0.13542199
0.26777527,-0.47563612,-0.12545212
0.2914549,-0.49118567,-0.11539615
0.31539938,-0.50256824,-0.105656534
0.3392917,-0.5092905,-0.09661251
0.36281374,-0.5109169,-0.08859534
0.385659,-0.50708294,-0.08186719
0.40750983,-0.49751663,-0.07661785
0.42808342,-0.4820431,-0.07294533
0.4471062,-0.46059927,-0.07086888
0.46432704,-0.43322858,-0.07033711
0.47949615,-0.40012163,-0.07124651
0.49239597,-0.36156368,-0.073464036
0.50281715,-0.31796277,-0.07685525
0.51056176,-0.26983356,-0.08131016
0.51544154,-0.21777047,-0.08676998
0.51727307,-0.16249843,-0.09323723
0.51588637,-0.104762495,-0.10079654
0.51112074,-0.045374136,-0.109607495
0.5028315,0.014820839,-0.11989564
0.49089268,0.07497636,-0.13193409
0.47522107,0.13418946,-0.14599769
0.45576495,0.19162375,-0.16234683
0.43252823,0.24645086,-0.1811722
0.4055772,0.29788038,-0.20255578
0.37504014,0.34518558,-0.22644182
0.3411528,0.38765636,-0.25257722
0.30420524,0.42469615,-0.28053668
0.26457837,0.45577303,-0.3096904
0.22273172,0.48044196,-0.3392217
0.17918137,0.498359,-0.36816144
0.1345412,0.5092705,-0.39539382
0.08942923,0.51305336,-0.41976193
0.044501364,0.5096995,-0.44009268
0.00042016257,0.49933106,-0.4552705
-0.042177554,0.4821954,-0.46430528
-0.08264849,0.45869625,-0.46638107
-0.12043807,0.42935768,-0.46092486
-0.15504354,0.39484125,-0.44762984
-0.1860477,0.35591912,-0.42647386
-0.21309191,0.31350788,-0.3977533
-0.23593746,0.26857793,-0.36203083
-0.25442964,0.22217353,-0.32013294
-0.2685058,0.17537117,-0.2731024
-0.27819368,0.1292329,-0.22213171
-0.2835951,0.084826894,-0.16856919
-0.28489447,0.043107327,-0.11376594
-0.28233722,0.004938673,-0.059079412
-0.27622285,-0.02894671,-0.005807318
-0.2668916,-0.057978574,0.044871643
-0.25472564,-0.08172859,0.0918696
-0.24012443,-0.09996911,0.13430545
-0.22350438,-0.11263225,0.1714532
-0.20528394,-0.11980846,0.20276815
-0.18589918,-0.12172067,0.22784439
-0.16576385,-0.11871219,0.24646045
-0.14528607,-0.11120872,0.25852308
-0.12485744,-0.09969361,0.26406345
-0.10484341,-0.0846765,0.26321766
-0.08560224,-0.066689625,0.25622132
-0.067444794,-0.046245113,0.2433967
-0.050654586,-0.023841454,0.22514832
-0.035477415,4.3228792e-05,0.20196186
-0.022113647,0.024955537,0.17439707
-0.010730152,0.05042795,0.14312378
-0.0014322291,0.07601397,0.1088726
0.0057229167,0.10124655,0.07246485
0.010732082,0.12563579,0.034798063
0.013648059,0.1486705,-0.003178111
0.014576851,0.16979168,-0.040436164
0.013680912,0.18844296,-0.07596715
0.011172137,0.2040579,-0.10876733
0.007307463,0.2160903,-0.13788852
0.0023806172,0.22404423,-0.16248535
-0.0032802818,0.22749862,-0.1818281
-0.009332645,0.22615398,-0.19538613
-0.015424502,0.2198518,-0.20282793
-0.021209154,0.2086022,-0.20405264
-0.026358701,0.1925951,-0.19919904
-0.03057013,0.1722263,-0.1886525
-0.033586834,0.1480631,-0.1730213
-0.035201166,0.1208439,-0.153113
-0.03526312,0.09143709,-0.12988876
-0.033685043,0.060838822,-0.104444996
-0.03044323,0.030074889,-0.07791766
-0.025575187,0.0001879188,-0.05145662
-0.01917494,-0.027819013,-0.02616596
-0.011382306,-0.053034894,-0.0030513469
-0.0023830575,-0.074649416,0.016991694
0.0076164487,-0.092030495,0.03324827
0.018392002,-0.10471328,0.045173164
0.029718563,-0.11242112,0.052405752
0.041365884,-0.11505903,0.054760743
0.053127468,-0.11271964,0.052229125
0.06481157,-0.105657354,0.04495184
0.076248094,-0.09427033,0.03320191
0.087290585,-0.07907093,0.017357344
0.09780098,-0.06067809,-0.0020990018
0.107665725,-0.039762195,-0.024628438
0.1167759,-0.01703628,-0.049634464
0.1250254,0.006773253,-0.076481596
0.13230781,0.030956537,-0.10451577
0.1385032,0.05481037,-0.13304074
0.14349024,0.077700496,-0.16138004
0.14713621,0.099046245,-0.18885389
0.1493018,0.11833926,-0.21479994
0.14984524,0.13515767,-0.23859362
0.1486284,0.14915219,-0.25963527
0.1455245,0.16008064,-0.2774102
0.14042488,0.16778755,-0.29147443
0.13324665,0.17220765,-0.3014781
0.12393647,0.17336236,-0.30717993
0.11248742,0.17135282,-0.30845016
0.09892626,0.16635466,-0.305289
0.08332566,0.15860663,-0.2978172
0.06580204,0.1484018,-0.28627655
0.046507515,0.13607325,-0.27101555
0.025651801,0.12200014,-0.25249746
0.0034628715,0.106574476,-0.23125558
-0.019794341,0.09020668,-0.20789464
-0.043827206,0.07331271,-0.18306616
-0.06832805,0.056300133,-0.1574417
-0.09294719,0.039580114,-0.13172509
-0.11734197,0.02352705,-0.10658724
-0.1411507,0.008490274,-0.0826808
-0.16400982,-0.0052240053,-0.060610995
-0.18553096,-0.017345969,-0.04094848
-0.20534791,-0.027676826,-0.024177002
-0.22309324,-0.03607984,-0.010710374
-0.23841806,-0.042494424,-0.00087426766
-0.2509813,-0.04693425,0.005091012
-0.26048887,-0.049502686,0.0070549357
-0.26668334,-0.05038518,0.0049882843
-0.26936164,-0.04984811,-0.0010306177
-0.26838437,-0.048231956,-0.010819042
-0.26368952,-0.045942914,-0.02407895
-0.25529847,-0.043435756,-0.04042086
-0.24332431,-0.041197598,-0.059361923
-0.22797483,-0.03972729,-0.08034072
-0.20954728,-0.039512675,-0.10274034
-0.18844827,-0.041006792,-0.12587906
-0.16515219,-0.044603314,-0.14907332
-0.14021158,-0.050614417,-0.17163275
-0.11423608,-0.059249915,-0.19288991
-0.08786657,-0.070603706,-0.21222794
-0.061786354,-0.08462642,-0.22907789
-0.036650665,-0.10113874,-0.24297072
-0.013096066,-0.11981704,-0.2535266
0.008289387,-0.14020137,-0.26046866
0.02699089,-0.16171442,-0.26362702
0.042563062,-0.18365242,-0.26293465
0.05467776,-0.20524971,-0.25842753
0.06310907,-0.22568081,-0.2502306
0.067744605,-0.24410105,-0.2385485
0.06858511,-0.2596845,-0.22364864
0.06573961,-0.2716431,-0.20586929
0.059417997,-0.27928862,-0.18558222
0.049916774,-0.2820457,-0.16320294
0.037604414,-0.2794839,-0.13918194
0.02290025,-0.2713355,-0.11399468
0.0062753223,-0.2575227,-0.088173114
-0.0117902905,-0.23814793,-0.062259324
-0.030806886,-0.21350175,-0.036836743
-0.050297152,-0.1840423,-0.012513457
-0.06978386,-0.1504152,0.010053878
-0.08883317,-0.11337709,0.030214217
-0.107035935,-0.07380155,0.047307495
-0.12401671,-0.03263932,0.06069287
-0.1394384,0.0091278,0.06977616
-0.15298426,0.050469134,0.07402982
-0.16438541,0.09041411,0.073040985
-0.17340079,0.12802863,0.066531
-0.17982456,0.16246246,0.054383032
-0.1834806,0.19292592,0.03668323
-0.1842384,0.21876748,0.01371525
-0.18200895,0.23943782,-0.014019265
-0.1767529,0.25450405,-0.045806028
-0.16848522,0.26365227,-0.08074464
-0.15729204,0.2666752,-0.11773088
-0.14332151,0.26348543,-0.15555924
-0.12679696,0.25410014,-0.19292748
-0.108015805,0.23864165,-0.22850205
-0.08734167,0.2173312,-0.2609868
-0.065224536,0.19051677,-0.2891448
-0.042154174,0.15863746,-0.31191736
-0.018672079,0.122249186,-0.3284378
0.004649927,0.0820208,-0.33808511
0.027234087,0.038717635,-0.34051785
0.04848974,-0.006751341,-0.33569095
0.067874506,-0.053426184,-0.32386497
0.084886834,-0.10026394,-0.3055856
0.099091455,-0.14617798,-0.28165668
0.110139586,-0.19008492,-0.25308537
0.11776854,-0.23088986,-0.22106256
0.121834,-0.2676099,-0.18684362
0.12230002,-0.29936042,-0.15171134
0.119245104,-0.32541168,-0.11689721
0.11285643,-0.34522623,-0.08350406
0.1034333,-0.358466,-0.052488245
0.091362186,-0.36504567,-0.02455208
0.07711052,-0.36511236,-0.00015531575
0.061207633,-0.35904658,0.02050909
0.04422002,-0.3474399,0.037514694
0.026750995,-0.33108237,0.05115932
0.009388701,-0.31090263,0.06195962
-0.0072955023,-0.28793657,0.070577726
-0.02277574,-0.26326787,0.07777135
-0.036571715,-0.23801008,0.084322244
-0.048292845,-0.21321288,0.090985335
-0.057630654,-0.1898496,0.09842228
-0.064372666,-0.16877298,0.107153386
-0.068407744,-0.1506821,0.11752335
-0.06972257,-0.13612424,0.12966469
-0.068405695,-0.12545116,0.14350742
-0.06463468,-0.11884031,0.15877464
-0.058664944,-0.116295375,0.17501132
-0.050825585,-0.117660455,0.19159792
-0.041492444,-0.12263372,0.20782301
-0.031079266,-0.13079156,0.22291355
-0.020020124,-0.14161076,0.23608983
-0.008749637,-0.15449621,0.24662031
0.002296911,-0.16878626,0.25385347
0.012717557,-0.18379931,0.257277
0.022139192,-0.19883865,0.25653166
0.030228902,-0.21321452,0.25143278
0.03669905,-0.22626606,0.24197257
0.041302625,-0.23736334,0.22832805
0.043843772,-0.24594815,0.2108273
0.04416659,-0.25153482,0.18993574
0.042154066,-0.25373206,0.16622266
0.0377215,-0.25225982,0.14031716
0.030819297,-0.2469692,0.11290213
0.021421682,-0.23785716,0.084629044
0.009530329,-0.22508003,0.05611246
-0.004825265,-0.20896485,0.027890267
-0.021589749,-0.19000745,0.0003884027
-0.04065576,-0.16889475,-0.026066728
-0.061885808,-0.14645971,-0.05131193
-0.08508522,-0.12368269,-0.07531919
-0.10999734,-0.10165607,-0.098201126
-0.13630407,-0.08153744,-0.12020663
-0.16358815,-0.064523585,-0.14167528
-0.1913797,-0.051754337,-0.16305026
-0.21912675,-0.04427481,-0.18481788
-0.24621187,-0.0429632,-0.20747524
-0.2719743,-0.04846974,-0.23149468
-0.29569846,-0.061151534,-0.25724953
-0.31668875,-0.08103531,-0.28501472
-0.33426657,-0.107783265,-0.3148976
-0.347816,-0.14069176,-0.34682265
-0.3568024,-0.17865929,-0.38046893
-0.36083072,-0.22027904,-0.4153175
-0.35965717,-0.26385462,-0.4506163
-0.35321355,-0.30749735,-0.48541915
-0.3416325,-0.34916306,-0.5185776
-0.32524106,-0.3868351,-0.5488526
-0.30456117,-0.41857752,-0.57493335
-0.28029287,-0.4426532,-0.5955144
-0.25327796,-0.45762277,-0.60937506
-0.22449782,-0.4624097,-0.61543345
-0.1949803,-0.4563878,-0.6128432
-0.16578385,-0.43939394,-0.601029
-0.13793938,-0.41174328,-0.5797363
-0.112394676,-0.3741961,-0.54904634
-0.090000294,-0.32796463,-0.50942534
-0.07142544,-0.27457732,-0.4616567
-0.057162505,-0.21584192,-0.40684506
-0.047501974,-0.15374306,-0.3463655
-0.042525463,-0.09032888,-0.2817844
-0.042117085,-0.027694369,-0.21487318
-0.04597091,0.032220483,-0.14741834
-0.053623743,0.08762636,-0.0812274
-0.0644851,0.13696386,-0.01803989
-0.07787887,0.17895654,0.0405512
-0.09306434,0.21258931,0.09308584
-0.1092992,0.23719612,0.13838826
-0.1258589,0.25240466,0.17552684
-0.14206983,0.2581382,0.2038556
-0.15733899,0.25459233,0.22302827
-0.17115311,0.24221705,0.23297791
-0.18311678,0.2216822,0.23394158
-0.19293804,0.19384845,0.22641313
-0.20043077,0.15973747,0.21112244
-0.20551006,0.120488815,0.18899117
-0.20817602,0.07737765,0.16111933
-0.20851047,0.031710982,0.12869708
-0.20665632,-0.015158891,0.09297913
-0.20280428,-0.061894406,0.05521599
-0.19718483,-0.10715116,0.016649168
-0.19004905,-0.14970072,-0.021604871
-0.18166229,-0.18840921,-0.05855114
-0.1722948,-0.22228628,-0.09336061
-0.16221133,-0.25052375,-0.12540342
-0.15167806,-0.27248964,-0.15422328
-0.14093931,-0.2877994,-0.17959683
-0.13022594,-0.29629156,-0.20148286
-0.11974574,-0.29803887,-0.22001591
-0.10969302,-0.2933426,-0.23545444
-0.100225754,-0.28271887,-0.24817707
-0.09147508,-0.26687038,-0.25861907
-0.08353878,-0.24665502,-0.26723668
-0.07647513,-0.22304098,-0.2744699
-0.07030831,-0.19709292,-0.28070182
-0.06501274,-0.16988367,-0.28624353
-0.06051983,-0.14247793,-0.2913096
-0.05671554,-0.11588106,-0.2960109
-0.05344043,-0.09099392,-0.30035985
-0.050496567,-0.06860885,-0.30427438
-0.047646716,-0.049337056,-0.30760458
-0.044625726,-0.033622928,-0.3101506
-0.041148443,-0.021727283,-0.31169096
-0.036919117,-0.013726576,-0.31200853
-0.03164855,-0.009532089,-0.31091797
-0.025058802,-0.008894142,-0.3082884
-0.016900202,-0.011439489,-0.30405986
-0.0069611473,-0.01670004,-0.29825762
0.0049259476,-0.02415128,-0.2909926
0.018862119,-0.033238895,-0.2824723
0.034899138,-0.043428313,-0.27297726
0.053023268,-0.05422856,-0.26285747
0.07315984,-0.06522136,-0.25251034
0.09518331,-0.07608376,-0.24235637
0.11889622,-0.08658766,-0.23282382
0.14407662,-0.096623294,-0.22430308
0.17045999,-0.10618217,-0.21713278
0.19775505,-0.11534863,-0.21156897
0.22566022,-0.124286234,-0.20776299
0.25383794,-0.13320594,-0.2057462
0.28197184,-0.14235978,-0.20541269
0.30973893,-0.15200676,-0.20651971
0.33682975,-0.16239901,-0.20869191
0.36291888,-0.17374988,-0.21143277
0.3877171,-0.18624115,-0.21415134
0.41093993,-0.20000052,-0.21619183
0.43231893,-0.21510252,-0.21687189
0.4516081,-0.23157372,-0.21552518
0.46856645,-0.2493771,-0.21154869
0.48299465,-0.26844874,-0.20444399
0.4947168,-0.28868595,-0.19385721
0.50359374,-0.30996785,-0.1796058
0.50951624,-0.33213466,-0.16171761
0.5124279,-0.35503185,-0.14041361
0.5123149,-0.3784873,-0.11611824
0.50921226,-0.40231562,-0.08943705
0.5032015,-0.4263227,-0.06111483
0.4944179,-0.4502709,-0.032028172
0.48303476,-0.47391567,-0.003082317
0.46926582,-0.49696904,0.024810763
0.45335466,-0.51909965,0.050795753
0.435562,-0.5399358,0.07413363
0.4161765,-0.5590367,0.094219126
0.39547217,-0.5759352,0.110658936
0.37371996,-0.5901176,0.12326379
0.35117143,-0.6010431,0.13206579
0.32804278,-0.60816336,0.13731301
0.30453652,-0.6109363,0.13944581
0.28079075,-0.6088653,0.1390752
0.25690478,-0.6015212,0.13693509
0.2329279,-0.5885709,0.13383777
0.20885238,-0.569805,0.13062209
0.18464375,-0.5451875,0.12810679
0.16020043,-0.5148455,0.12703514
0.13538824,-0.47910658,0.1280363
0.110041074,-0.4385024,0.13158704
0.083960935,-0.39375335,0.13798739
0.05696219,-0.3458125,0.14733301
0.028835347,-0.2957601,0.15951934
-0.0006076409,-0.24482426,0.17423688
-0.03152709,-0.19432396,0.19098404
-0.06405166,-0.14560385,0.20909356
-0.09822468,-0.10003547,0.22773723
-0.13405089,-0.05886817,0.24599431
-0.17145906,-0.023219327,0.2628725
-0.21024598,0.0059476695,0.27733198
-0.25020078,0.027977727,0.2883796
-0.29094046,0.042440362,0.295052
-0.3320456,0.04924711,0.29650226
-0.3730221,0.04862494,0.29201537
-0.41327766,0.041125998,0.2810525
-0.452215,0.027608326,0.2632709
-0.48920408,0.009203185,0.23854354
-0.52361834,-0.01272923,0.20696878
-0.55487096,-0.036663845,0.16885845
-0.58240086,-0.060945615,0.12477455
-0.60575604,-0.08390402,0.075440414
-0.6245745,-0.103896685,0.021755928
-0.63861006,-0.119387224,-0.035248253
-0.64774626,-0.12901405,-0.09447164
-0.65199053,-0.13164061,-0.15471537
-0.651488,-0.12642367,-0.21483752
-0.6464999,-0.11283824,-0.27372503
-0.6373916,-0.090708084,-0.33035225
-0.624608,-0.06020735,-0.38382962
-0.60866606,-0.021897594,-0.43336606
-0.5901014,0.023344591,-0.47838217
-0.5694589,0.0743243,-0.5184521
-0.5472615,0.12958112,-0.5533152
-0.5239802,0.18746449,-0.5828734
-0.5000442,0.24612933,-0.6071356
-0.47578517,0.3037195,-0.6262477
-0.4514578,0.35837692,-0.64042485
-0.42723376,0.40834156,-0.64993113
-0.4031992,0.45204327,-0.6550511
-0.3793957,0.48812225,-0.6560602
-0.35579082,0.5155725,-0.6532103
-0.33232763,0.5337318,-0.64671034
-0.30893376,0.5423255,-0.6367192
-0.28553653,0.54147226,-0.62334126
-0.26210672,0.531676,-0.6066497
-0.23862949,0.51378953,-0.58667624
-0.21514443,0.4889607,-0.5634427
-0.19174139,0.45856348,-0.53697795
-0.16855453,0.42410824,-0.5073322
-0.14578518,0.3871981,-0.47463235
-0.12365012,0.34938002,-0.43904835
-0.10239117,0.31209388,-0.4008302
-0.08228547,0.276649,-0.36036634
-0.063560136,0.24404733,-0.3180539
-0.046463575,0.21509875,-0.27446452
-0.031184867,0.19028683,-0.23019372
-0.01786843,0.16981776,-0.1858961
-0.0066159437,0.15365313,-0.14229897
0.0025431705,0.14150709,-0.100098155
0.009634808,0.132918,-0.059983615
0.014742143,0.12729378,-0.022598932
0.01799912,0.12396537,0.011492509
0.0195784,0.12224302,0.04178778
0.0196857,0.1214568,0.067921914
0.018543294,0.12100013,0.08963278
0.016378392,0.12035674,0.10677646
0.013410614,0.1191188,0.11932428
0.009844535,0.116995096,0.12734164
0.00585586,0.113808446,0.13099661
0.0015879271,0.10948602,0.13052684
-0.002852622,0.104044445,0.12622789
-0.0073991953,0.09756908,0.118431896
-0.012018313,0.09020143,0.107504226
-0.016714452,0.08210771,0.09381586
-0.021519668,0.07346801,0.07774412
-0.026487848,0.06445951,0.0596658
-0.031688444,0.055241715,0.039949995
-0.03719228,0.04595927,0.018986063
