r,f,g,f_s
3.55,-0.00013823446,0.010544043,0.05781194
3.6,0.0032520138,0.010954774,0.057618756
3.65,0.006474811,0.0118587045,0.057434984
3.7,0.009378174,0.01318662,0.057269372
3.75,0.011837456,0.01482109,0.057129152
3.8,0.0137596475,0.01661228,0.05701975
3.85,0.015085421,0.018394055,0.056944717
3.9,0.015788985,0.019999042,0.056905624
3.95,0.015875865,0.021271545,0.056902222
4.0,0.015378813,0.022078026,0.056932684
4.05,0.014352271,0.022315089,0.05699387
4.1,0.012865841,0.021915294,0.057081763
4.15,0.010997319,0.020851068,0.057191852
4.2,0.008826039,0.019136818,0.05731954
4.25,0.0064271167,0.01682914,0.057460476
4.3,0.0038672155,0.014024793,0.057610787
4.35,0.0012022486,0.010856321,0.057767235
4.4,-0.0015227902,0.0074850167,0.057927202
4.45,-0.0042720255,0.004091662,0.058088608
4.5,-0.007015257,0.00086566864,0.05824969
4.55,-0.0097235935,-0.0020066276,0.05840875
4.6,-0.012364807,-0.004353293,0.058563877
4.65,-0.01489931,-0.0060271984,0.05871271
4.7,-0.017277403,-0.0069146273,0.058852315
4.75,-0.019438282,-0.0069422554,0.05897912
4.8,-0.021311078,-0.0060822135,0.05908901
4.8500000000000005,-0.022817932,-0.0043558097,0.05917751
4.9,-0.023878792,-0.001835647,0.059240017
4.95,-0.024417479,0.0013538292,0.059272137
5.0,-0.024368409,0.0050380654,0.05926996
5.05,-0.023683392,0.0089970045,0.059230465
5.1000000000000005,-0.022337617,0.012973289,0.05915183
5.15,-0.0203344,0.016684735,0.059033718
5.2,-0.01770801,0.019840714,0.058877513
5.25,-0.014524173,0.022162206,0.058686357
5.3,-0.01087805,0.023403855,0.058465153
5.3500000000000005,-0.0068896087,0.023376465,0.058220353
5.4,-0.0026966368,0.021967387,0.057959706
5.45,0.0015540379,0.01915663,0.057691846
5.5,0.005716552,0.015026295,0.05742582
5.55,0.009656069,0.009761524,0.057170462
5.6000000000000005,0.013258006,0.0036420517,0.05693371
5.65,0.0164354,-0.002975936,0.056721933
5.7,0.019133355,-0.009686259,0.0565395
5.75,0.021330126,-0.016065562,0.056388456
5.8,0.023034541,-0.021709075,0.056268737
5.8500000000000005,0.024279919,-0.02626553,0.05617851
5.9,0.025115294,-0.0294673,0.056114856
5.95,0.025594996,-0.031152166,0.056074522
6.0,0.025767911,-0.03127432,0.05605456
6.05,0.025668057,-0.029903531,0.056052845
6.1000000000000005,0.025307698,-0.027213104,0.05606853
6.15,0.024674123,-0.023458745,0.056102075
6.2,0.02373069,-0.018951409,0.056155235
6.25,0.022421863,-0.014027723,0.056230802
6.3,0.020681895,-0.009021448,0.05633215
6.3500000000000005,0.018445581,-0.004238179,0.05646271
6.4,0.015659887,6.4738146e-05,0.056625307
6.45,0.012294547,0.003692967,0.05682158
6.5,0.00835028,0.0065243896,0.057051443
6.55,0.0038634874,0.008513413,0.057312787
6.6000000000000005,-0.0010931876,0.009690272,0.05760141
6.65,-0.006414338,0.010155458,0.057911236
6.7,-0.011968717,0.010068732,0.058234654
6.75,-0.017608637,0.00963255,0.058563117
6.8,-0.023180446,0.009070404,0.058887746
6.8500000000000005,-0.028534975,0.008601465,0.059199866
6.9,-0.03353666,0.008414365,0.05949162
6.95,-0.03807074,0.008643583,0.059756313
7.0,-0.042047944,0.009352462,0.059988685
7.05,-0.04540684,0.010526138,0.06018507
7.1000000000000005,-0.048113976,0.012076246,0.06034339
7.15,-0.05016234,0.013857069,0.0604631
7.2,-0.05156876,0.015690636,0.060545124
7.25,-0.05237052,0.017396277,0.06059165
7.3,-0.05262182,0.018819278,0.06060593
7.3500000000000005,-0.052390005,0.019853447,0.060592085
7.4,-0.051751822,0.020453826,0.060554802
7.45,-0.050789542,0.020637838,0.06049905
7.5,-0.0495868,0.020475607,0.060429815
7.55,-0.04822422,0.020072183,0.060351823
7.6000000000000005,-0.046774738,0.019545695,0.060269255
7.65,-0.04529875,0.019005565,0.06018554
7.7,-0.04383959,0.018534303,0.06010308
7.75,-0.042419493,0.01817514,0.060023066
7.8,-0.041036908,0.017926235,0.05994535
7.8500000000000005,-0.03966546,0.017741136,0.059868384
7.9,-0.038255252,0.017534537,0.059789266
7.95,-0.03673656,0.017191933,0.059704
8.0,-0.035026174,0.016582461,0.05960777
8.05,-0.033035845,0.015574004,0.05949544
8.100000000000001,-0.030682238,0.014050073,0.059362203
8.15,-0.027897378,0.011927651,0.0592041
8.200000000000001,-0.024638344,0.009174649,0.059018623
8.250000000000002,-0.020895053,0.0058250916,0.058805175
8.3,-0.016694928,0.0019896224,0.05856535
8.350000000000001,-0.012103734,-0.002141121,0.058302913
8.4,-0.007222302,-0.006302203,0.058023706
8.450000000000001,-0.0021792843,-0.010170086,0.057735126
8.500000000000002,0.002879164,-0.013387712,0.057445608
8.55,0.0078016403,-0.015596954,0.05716386
8.600000000000001,0.012444028,-0.016474912,0.056898173
8.65,0.016680937,-0.015769782,0.056655757
8.700000000000001,0.020414405,-0.013331838,0.056442235
8.750000000000002,0.023579143,-0.009135561,0.056261342
8.8,0.026143644,-0.0032901808,0.056114893
8.850000000000001,0.028107563,0.0039627664,0.056002926
8.9,0.029495813,0.012264342,0.055924017
8.950000000000001,0.030350767,0.021163933,0.05587573
9.000000000000002,0.030723626,0.030152868,0.05585508
9.05,0.030666415,0.038702577,0.055859055
9.100000000000001,0.030225629,0.046303857,0.055884954
9.15,0.029438144,0.05250427,0.055930648
9.200000000000001,0.028329886,0.056940895,0.05599473
9.250000000000002,0.026917005,0.05936659,0.056076437
9.3,0.02520926,0.059667878,0.056175396
9.350000000000001,0.02321493,0.057873216,0.05629133
9.4,0.02094648,0.054150358,0.056423657
9.450000000000001,0.018426234,0.04879233,0.05657112
9.500000000000002,0.015691228,0.042191938,0.05673148
9.55,0.012796669,0.0348063,0.056901414
9.600000000000001,0.009817322,0.027114196,0.057076402
9.650000000000002,0.0068465946,0.019570503,0.057250883
9.700000000000001,0.0039930586,0.012563323,0.05741845
9.750000000000002,0.0013746647,0.0063795676,0.057572212
9.8,-0.00088906457,0.001184418,0.057705224
9.850000000000001,-0.0026860437,-0.0029821787,0.057811
9.900000000000002,-0.0039209914,-0.0061911433,0.05788401
9.950000000000001,-0.004524088,-0.008594477,0.05792015
10.000000000000002,-0.0044578365,-0.010385328,0.057917133
10.05,-0.0037213392,-0.011755429,0.057874706
10.100000000000001,-0.0023512286,-0.012857465,0.0577948
10.150000000000002,-0.00041919498,-0.0137796085,0.05768135
10.200000000000001,0.001973787,-0.014536313,0.05754008
10.250000000000002,0.004705839,-0.015076736,0.057378054
10.3,0.007644295,-0.015307868,0.05720311
10.350000000000001,0.010656319,-0.015127077,0.057023276
10.400000000000002,0.013618952,-0.014456471,0.05684609
10.450000000000001,0.01642745,-0.013271485,0.056678113
10.500000000000002,0.019001227,-0.011617583,0.056524444
10.55,0.02128685,-0.0096112825,0.0563885
10.600000000000001,0.023258131,-0.00742571,0.056271948
10.650000000000002,0.024913559,-0.005263421,0.056174785
10.700000000000001,0.0262717,-0.0033225687,0.056095686
10.750000000000002,0.027365318,-0.0017630946,0.05603242
10.8,0.02823516,-0.00067984604,0.055982295
10.850000000000001,0.028924175,-8.7725166e-05,0.055942632
10.900000000000002,0.029472832,7.8760815e-05,0.05591106
10.950000000000001,0.029916009,-4.8253904e-05,0.05588568
11.000000000000002,0.03028154,-0.000294453,0.05586509
11.05,0.030590288,-0.00047383015,0.055848267
11.100000000000001,0.030857293,-0.00041916914,0.0558344
11.150000000000002,0.031093383,-7.5966086e-06,0.055822793
11.200000000000001,0.031306744,0.0008228654,0.05581283
11.250000000000002,0.031503726,0.0020672828,0.055803936
11.3,0.031688698,0.003658207,0.055795707
11.350000000000001,0.031862967,0.0054782615,0.055787962
11.400000000000002,0.03202296,0.007377974,0.055780865
11.450000000000001,0.032158412,0.009195173,0.055775013
11.500000000000002,0.03225122,0.010773028,0.05577148
11.55,0.032275718,0.011974091,0.055771783
11.600000000000001,0.03220084,0.012689477,0.055777736
11.650000000000002,0.031994272,0.0128428275,0.05579124
11.700000000000001,0.031628262,0.012390063,0.05581391
11.750000000000002,0.031086205,0.011316272,0.055846717
11.8,0.030368978,0.009631314,0.05588958
11.850000000000001,0.029499764,0.0073653245,0.05594115
11.900000000000002,0.028526243,0.0045649544,0.0559986
11.950000000000001,0.027519507,0.0012903163,0.056057747
12.000000000000002,0.026569527,-0.0023875826,0.056113347
12.05,0.02577751,-0.0063895434,0.056159534
12.100000000000001,0.025246158,-0.010631141,0.056190424
12.150000000000002,0.025069075,-0.015025944,0.056200743
12.200000000000001,0.025320696,-0.0194882,0.05618639
12.250000000000002,0.026048172,-0.023933856,0.056144785
12.3,0.02726595,-0.028279092,0.056075227
12.350000000000001,0.028953848,-0.032435898,0.055978842
12.400000000000002,0.03105848,-0.036305185,0.055858523
12.450000000000001,0.033497624,-0.039769247,0.05571874
12.500000000000002,0.036166742,-0.042685952,0.055565238
12.55,0.038946774,-0.044887617,0.05540473
12.600000000000001,0.041712034,-0.046186753,0.0552445
12.650000000000002,0.044337608,-0.0463898,0.055091985
12.700000000000001,0.04670541,-0.045317974,0.054954354
12.750000000000002,0.04870883,-0.042832542,0.054838136
12.8,0.050255805,-0.038860496,0.054748934
12.850000000000001,0.051270623,-0.03341553,0.054691233
12.900000000000002,0.05169486,-0.026610505,0.0546684
12.950000000000001,0.051487677,-0.018658089,0.054682616
13.000000000000002,0.050626043,-0.009859041,0.054735016
13.05,0.049104832,-0.0005794498,0.05482564
13.100000000000001,0.04693707,0.008779629,0.054953557
13.150000000000002,0.04415398,0.01781571,0.055116806
13.200000000000001,0.040804923,0.02615685,0.05531246
13.250000000000002,0.036956847,0.033487957,0.055536654
13.3,0.03269326,0.03956879,0.055784635
13.350000000000001,0.028112557,0.044242445,0.056050833
13.400000000000002,0.023325842,0.04743497,0.056328982
13.450000000000001,0.018454304,0.049147602,0.056612212
13.500000000000002,0.013626266,0.049444415,0.056893203
13.55,0.008974008,0.048437927,0.057164308
13.600000000000001,0.0046304013,0.046275225,0.057417788
13.650000000000002,0.0007252629,0.043126486,0.05764598
13.700000000000001,-0.00261856,0.03917702,0.0578416
13.750000000000002,-0.005289559,0.034622937,0.05799802
13.8,-0.007192284,0.029669752,0.05810959
13.850000000000001,-0.008252385,0.024532503,0.05817198
13.900000000000002,-0.008421628,0.019435398,0.058182456
13.950000000000001,-0.007682595,0.014608939,0.058140155
14.000000000000002,-0.0060525057,0.010282868,0.05804625
14.05,-0.0035856778,0.006673908,0.057904076
14.100000000000001,-0.00037421906,0.0039685373,0.057719134
14.150000000000002,0.0034535145,0.0023024746,0.057498936
14.200000000000001,0.0077367336,0.0017396044,0.057252854
14.250000000000002,0.012288449,0.0022541368,0.056991618
14.3,0.016903745,0.0037200113,0.056726962
14.350000000000001,0.02136979,0.0059109763,0.05647104
14.400000000000002,0.025476895,0.008513345,0.056235842
14.450000000000001,0.029029889,0.011151511,0.0560326
14.500000000000002,0.03185891,0.013424217,0.05587119
14.55,0.033828784,0.014947378,0.05575951
14.600000000000001,0.034846127,0.015397991,0.055703063
14.650000000000002,0.03486353,0.014553119,0.055704627
14.700000000000001,0.03388043,0.012318301,0.0557642
14.750000000000002,0.03194059,0.008741249,0.05587915
14.8,0.029126516,0.004008719,0.056044634
14.850000000000001,0.025551392,-0.0015731937,0.056253996
14.900000000000002,0.021349449,-0.0076125106,0.05649942
14.950000000000001,0.016665895,-0.013674193,0.056772504
15.000000000000002,0.011647379,-0.019326387,0.057064738
15.05,0.006433938,-0.024184078,0.057368014
15.100000000000001,0.0011530942,-0.027944677,0.05767493
15.150000000000002,-0.0040835813,-0.030411541,0.057979006
15.200000000000001,-0.009181506,-0.031503383,0.058274776
15.250000000000002,-0.014062108,-0.031249601,0.058557767
15.3,-0.018660473,-0.029773796,0.05882436
15.350000000000001,-0.02292231,-0.027268864,0.059071638
15.400000000000002,-0.026800947,-0.023968155,0.05929712
15.450000000000001,-0.030254932,-0.020116817,0.05949853
15.500000000000002,-0.03324649,-0.0159468,0.05967358
15.55,-0.035740968,-0.011657597,0.05981986
15.600000000000001,-0.037707064,-0.0074037528,0.05993485
15.650000000000002,-0.03911742,-0.0032886271,0.06001606
15.700000000000001,-0.03994944,0.0006363187,0.060061365
15.750000000000002,-0.040185872,0.00436776,0.06006923
15.8,-0.03981509,0.007942901,0.06003896
15.850000000000001,-0.03883111,0.011428279,0.059970785
15.900000000000002,-0.037233785,0.01490487,0.059865706
15.950000000000001,-0.035029016,0.018449744,0.059725273
16.0,-0.03222982,0.022115195,0.059551388
16.05,-0.02885783,0.025907392,0.05934615
16.1,-0.024945494,0.029767789,0.059111837
16.150000000000002,-0.02053837,0.033561382,0.05885114
16.200000000000003,-0.015697125,0.03707552,0.05856734
16.25,-0.0104984455,0.04003221,0.0582645
16.3,-0.0050346022,0.042114373,0.057947576
16.35,0.00058881607,0.043004166,0.057622325
16.400000000000002,0.0062568067,0.042428453,0.05729515
16.450000000000003,0.011850111,0.040204834,0.05697277
16.5,0.017250888,0.036280513,0.056661867
16.55,0.022348082,0.030757213,0.05636878
16.6,0.027041689,0.023897259,0.056099236
16.650000000000002,0.031245384,0.016108852,0.055858154
16.700000000000003,0.034887273,0.00791232,0.055649612
16.75,0.03790894,-0.00010843523,0.055476874
16.8,0.040263463,-0.0073623466,0.055342466
16.85,0.04191303,-0.013308134,0.05524832
16.900000000000002,0.042826872,-0.017504614,0.055195875
16.950000000000003,0.042980514,-0.019648882,0.055186167
17.0,0.04235625,-0.019599007,0.05521985
17.05,0.040945116,-0.017380403,0.055297192
17.1,0.038750075,-0.013176957,0.055418067
17.150000000000002,0.035789534,-0.007309735,0.05558171
17.200000000000003,0.032100722,-0.00020652993,0.05578661
17.25,0.02774221,0.00763407,0.056030188
17.3,0.02279496,0.015681172,0.05630856
17.35,0.01736164,0.02341013,0.05661645
17.400000000000002,0.011564327,0.030339373,0.056947146
17.450000000000003,0.0055405376,0.03606386,0.057292737
17.5,-0.0005618276,0.04028374,0.05764447
17.55,-0.0065903203,0.04282648,0.057993196
17.6,-0.012394101,0.043660387,0.058329847
17.650000000000002,-0.017830035,0.04289772,0.05864582
17.700000000000003,-0.022768354,0.04078569,0.0589334
17.75,-0.027097639,0.03768483,0.05918597
17.8,-0.030728804,0.034035582,0.05939832
17.85,-0.033598036,0.03031549,0.059566703
17.900000000000002,-0.035668362,0.026991313,0.05968896
17.950000000000003,-0.036929864,0.02447119,0.059764523
18.0,-0.03739856,0.02306259,0.05979431
18.05,-0.03711405,0.022941144,0.059780624
18.1,-0.03613605,0.024134025,0.059726905
18.150000000000002,-0.03454047,0.026519433,0.059637547
18.200000000000003,-0.03241489,0.029841527,0.0595176
18.25,-0.029854286,0.033738233,0.059372522
18.3,-0.026957061,0.03777776,0.059208024
18.35,-0.02382153,0.041499212,0.059029758
18.400000000000002,-0.020543039,0.04445305,0.058843225
18.450000000000003,-0.017211543,0.04623789,0.058653623
18.5,-0.013909485,0.046531167,0.058465715
18.55,-0.010709854,0.045112673,0.058283724
18.6,-0.007674106,0.041880168,0.058111176
18.650000000000002,-0.0048500597,0.036857124,0.05795084
18.700000000000003,-0.0022697402,0.030192427,0.057804555
18.75,5.2524112e-05,0.02215174,0.05767317
18.8,0.0021213456,0.013100666,0.057556428
18.85,0.0039604222,0.0034798707,0.057452925
18.900000000000002,0.0056109335,-0.006226721,0.057360157
18.950000000000003,0.0071279933,-0.0155283855,0.057274666
19.0,0.008574792,-0.02396558,0.05719236
19.05,0.010014834,-0.031145457,0.057109073
19.1,0.011502658,-0.03677088,0.057021186
19.150000000000002,0.013074224,-0.04065944,0.05692643
19.200000000000003,0.014738142,-0.04275064,0.056824476
19.250000000000004,0.016469235,-0.0431008,0.056717392
19.3,0.018205656,-0.041867528,0.0566097
19.35,0.019850614,-0.039286822,0.05650806
19.400000000000002,0.02127895,-0.035646763,0.056420602
19.450000000000003,0.022348173,-0.031261515,0.056356065
19.500000000000004,0.022912862,-0.026448509,0.056322873
19.55,0.022840671,-0.021510292,0.05632827
19.6,0.022027826,-0.016720926,0.056377623
19.650000000000002,0.020411992,-0.012315947,0.056473847
19.700000000000003,0.017980766,-0.008484321,0.05661715
19.750000000000004,0.014774606,-0.005361224,0.056804884
19.8,0.010883851,-0.0030213066,0.05703176
19.85,0.006440439,-0.0014731418,0.057290222
19.900000000000002,0.0016055502,-0.0006565568,0.057571076
19.950000000000003,-0.0034449943,-0.00044489326,0.057864267
20.000000000000004,-0.00853554,-0.0006540166,0.058159713
20.05,-0.013503768,-0.0010589641,0.05844805
20.1,-0.01821074,-0.0014176869,0.058721244
20.150000000000002,-0.022546975,-0.0014998574,0.058972977
20.200000000000003,-0.026434407,-0.0011172286,0.05919878
20.250000000000004,-0.029824743,-0.00015143248,0.059395935
20.3,-0.032695066,0.001425317,0.059563193
20.35,-0.035042096,0.0035400982,0.059700433
20.400000000000002,-0.03687618,0.00602201,0.05980828
20.450000000000003,-0.038216244,0.008618141,0.05988781
20.500000000000004,-0.039086338,0.011021058,0.059940368
20.55,-0.039514218,0.012904537,0.059967488
20.6,-0.03953177,0.013962794,0.05997097
20.650000000000002,-0.039177,0.013948212,0.059953008
20.700000000000003,-0.038496785,0.012702687,0.0599163
20.750000000000004,-0.03754986,0.010178788,0.059864257
20.8,-0.036408953,0.006448358,0.059801098
20.85,-0.035161648,0.0016979632,0.05973189
20.900000000000002,-0.03390941,-0.0037878242,0.05966248
20.950000000000003,-0.032764323,-0.009653054,0.059599273
21.000000000000004,-0.031843755,-0.01550346,0.0595489
21.05,-0.031262945,-0.02094245,0.05951784
21.1,-0.031126283,-0.02560613,0.05951195
21.150000000000002,-0.03151799,-0.029194297,0.059535984
21.200000000000003,-0.032493245,-0.03149465,0.059593186
21.250000000000004,-0.034070976,-0.032398663,0.05968485
21.3,-0.036229298,-0.03190812,0.059810013
21.35,-0.038904373,-0.030132294,0.05996531
21.400000000000002,-0.041993335,-0.027276251,0.060144998
21.450000000000003,-0.04536087,-0.023621382,0.06034133
21.500000000000004,-0.048849106,-0.019499484,0.060545124
21.55,-0.052289467,-0.01526238,0.060746502
21.6,-0.055515263,-0.011249126,0.060935687
21.650000000000002,-0.05837328,-0.0077534984,0.06110371
21.700000000000003,-0.06073329,-0.0049948036,0.061242964
21.750000000000004,-0.06249423,-0.003095165,0.06134761
21.8,-0.063586935,-0.0020665538,0.06141364
21.85,-0.06397323,-0.0018100139,0.061438855
21.900000000000002,-0.06364236,-0.0021285343,0.06142263
21.950000000000003,-0.06260542,-0.002753163,0.061365634
22.000000000000004,-0.06088933,-0.003380011,0.061269406
22.05,-0.05853117,-0.0037135296,0.061136078
22.1,-0.055573646,-0.0035101713,0.060968112
22.150000000000002,-0.052062497,-0.0026154565,0.060768135
22.200000000000003,-0.048045516,-0.0009884273,0.060538884
22.250000000000004,-0.043572944,0.0012911116,0.06028322
22.3,-0.03869878,0.0040341476,0.060004197
22.35,-0.03348208,0.006971178,0.059705142
22.400000000000002,-0.027987728,0.009793377,0.059389714
22.450000000000003,-0.022286229,0.012199094,0.059061833
22.500000000000004,-0.016452119,0.013937839,0.05872566
22.55,-0.010561337,0.014844276,0.058385413
22.6,-0.0046877153,0.014857068,0.058045194
22.650000000000002,0.0011007694,0.014020293,0.057708766
22.700000000000003,0.00674536,0.01246846,0.057379406
22.750000000000004,0.012198955,0.010399205,0.05705979
22.8,0.01742712,0.008039434,0.056751966
22.85,0.02240746,0.005611553,0.05645741
22.900000000000002,0.027127523,0.0033053278,0.056177154
22.950000000000003,0.031581327,0.0012595155,0.05591197
23.000000000000004,0.035765287,-0.0004453691,0.055662513
23.05,0.039673965,-0.0017837938,0.05542952
23.1,0.04329642,-0.0027741157,0.0552139
23.150000000000002,0.04661369,-0.0034631672,0.055016868
23.200000000000003,0.049597666,-0.003910127,0.05484
23.250000000000004,0.05221177,-0.004172419,0.054685213
23.3,0.054413088,-0.004295176,0.05455475
23.35,0.056155857,-0.004304732,0.054451022
23.400000000000002,0.05739592,-0.004205425,0.054376416
23.450000000000003,0.058095414,-0.003978824,0.054333102
23.500000000000004,0.058227364,-0.003584735,0.054322693
23.55,0.057779677,-0.0029639602,0.054346077
23.6,0.056757983,-0.0020433795,0.05440312
23.650000000000002,0.055187203,-0.0007443433,0.05449258
23.700000000000003,0.05311162,0.0010050752,0.054612014
23.750000000000004,0.050593656,0.0032540732,0.054757856
23.8,0.047711264,0.0060113473,0.054925527
23.85,0.044554558,0.009228352,0.055109695
23.900000000000002,0.041221745,0.012787892,0.055304542
23.950000000000003,0.037814934,0.016501674,0.055504017
24.000000000000004,0.03443597,0.020119812,0.055702094
24.05,0.031182634,0.023352716,0.055892963
24.1,0.028145256,0.02590325,0.056071226
24.150000000000002,0.02540384,0.027504645,0.056232054
24.200000000000003,0.023025556,0.027957695,0.0563714
24.250000000000004,0.021062754,0.027160712,0.05648613
24.3,0.019551236,0.02512661,0.05657418
24.35,0.018509012,0.021984052,0.056634594
24.400000000000002,0.0179355,0.017962383,0.056667555
24.450000000000003,0.017811315,0.013363465,0.05667434
24.500000000000004,0.018098794,0.008525561,0.056657255
24.55,0.018743219,0.0037856544,0.05661954
24.6,0.019674933,-0.00055383,0.056565303
24.650000000000002,0.020812208,-0.004249149,0.05649932
24.700000000000003,0.022064885,-0.0071281833,0.056426853
24.750000000000004,0.023338666,-0.009091994,0.056353442
24.8,0.024539944,-0.0101074185,0.05628452
24.85,0.02558107,-0.010193755,0.05622517
24.900000000000002,0.026385862,-0.009407575,0.05617976
24.950000000000003,0.026895057,-0.007828584,0.056151643
25.000000000000004,0.027071403,-0.0055489335,0.056142896
25.05,0.026903879,-0.0026669796,0.05615409
25.1,0.026410468,0.0007145806,0.056184117
25.150000000000002,0.025638927,0.0044870074,0.056230165
25.200000000000003,0.02466506,0.008531348,0.056287818
25.250000000000004,0.023588223,0.012713594,0.05635134
25.3,0.02252402,0.016880235,0.05641407
25.35,0.021594616,0.02085606,0.056469023
25.400000000000002,0.020917384,0.024445163,0.05650948
25.450000000000003,0.020592954,0.0274365,0.05652969
25.500000000000004,0.020693967,0.02961433,0.056525495
25.55,0.02125573,0.030773645,0.056494854
25.6,0.022269985,0.030739618,0.056438226
25.650000000000002,0.023682615,0.029389229,0.05635865
25.700000000000003,0.025395587,0.026672665,0.05626173
25.750000000000004,0.027273152,0.022631338,0.05615522
25.8,0.029151661,0.017409481,0.056048498
25.85,0.030852068,0.011256544,0.05595187
25.900000000000002,0.03219403,0.0045184637,0.05587575
25.950000000000003,0.03301026,-0.0023829995,0.05582984
26.000000000000004,0.03315999,-0.008982095,0.05582237
26.05,0.032540426,-0.014809717,0.055859376
26.1,0.031095356,-0.019438969,0.05594421
26.150000000000002,0.028820314,-0.022530315,0.0560772
26.200000000000003,0.025763905,-0.023870481,0.05625553
26.250000000000004,0.022025144,-0.023399016,0.05647346
26.3,0.017746998,-0.021217953,0.05672266
26.35,0.013106383,-0.017581759,0.056992896
26.400000000000002,0.008301451,-0.012867946,0.05727269
26.450000000000003,0.0035370283,-0.0075316466,0.05755026
26.500000000000004,-0.0009904978,-0.0020505816,0.057814296
26.55,-0.0051074047,0.0031315489,0.058054797
26.6,-0.008674611,0.007654618,0.058263697
26.650000000000002,-0.011596039,0.011277268,0.058435388
26.700000000000003,-0.013822479,0.013892989,0.058566913
26.750000000000004,-0.01535059,0.015525974,0.05865795
26.8,-0.016217275,0.016309042,0.05871058
26.85,-0.016490268,0.016449133,0.058728665
26.900000000000002,-0.016256357,0.016187377,0.05871727
26.950000000000003,-0.015608891,0.015760932,0.058681887
27.000000000000004,-0.014636275,0.015372509,0.05862773
27.05,-0.013412882,0.015171127,0.058559213
27.1,-0.011993469,0.01524496,0.058479566
27.150000000000002,-0.010411429,0.015624591,0.058390744
27.200000000000003,-0.0086808475,0.016293375,0.058293533
27.250000000000004,-0.0068014404,0.01720084,0.05818787
27.3,-0.004765555,0.01827549,0.05807323
27.35,-0.0025657825,0.019434385,0.05794912
27.400000000000002,-0.00020215825,0.020588577,0.05781552
27.450000000000003,0.0023121368,0.021644758,0.05767318
27.500000000000004,0.0049470393,0.022504743,0.057523828
27.55,0.007654139,0.02306489,0.057370298
27.6,0.010367411,0.023217378,0.0572164
27.650000000000002,0.013005554,0.0228545,0.057066854
